sgRNA,Gene,HL60.initial,KBM7.initial,HL60.final,KBM7.final
ZCWPW1_m100017311,ZCWPW1,853,838,1422,1821
ZCWPW1_m100017496,ZCWPW1,197,68,446,601
ZCWPW1_m100018246,ZCWPW1,267,215,785,873
ZCWPW1_p100017339,ZCWPW1,112,28,42,31
ZCWPW1_p100017346,ZCWPW1,83,121,173,560
ZCWPW1_p100017360,ZCWPW1,402,194,403,737
ZCWPW1_p100017373,ZCWPW1,470,283,470,838
ZCWPW1_p100017428,ZCWPW1,655,696,1975,1856
ZCWPW2_m28454710,ZCWPW2,1337,909,1914,1292
ZCWPW2_m28454730,ZCWPW2,901,973,1603,2025
ZCWPW2_m28454795,ZCWPW2,485,477,980,920
ZCWPW2_p28454588,ZCWPW2,404,409,858,1357
ZCWPW2_p28454600,ZCWPW2,620,180,1273,759
ZCWPW2_p28454626,ZCWPW2,804,760,1716,1872
ZCWPW2_p28454678,ZCWPW2,51,313,511,406
ZCWPW2_p28454690,ZCWPW2,457,377,1230,1037
ZCWPW2_p28454799,ZCWPW2,413,441,779,823
ZCWPW2_p28454832,ZCWPW2,405,337,715,1118
ZDBF2_m207146626,ZDBF2,175,424,1290,2032
ZDBF2_m207162003,ZDBF2,789,599,1234,1760
ZDBF2_m207162030,ZDBF2,315,393,1280,1614
ZDBF2_m207162073,ZDBF2,515,444,969,315
ZDBF2_p207146605,ZDBF2,652,632,1072,2348
ZDBF2_p207146611,ZDBF2,276,272,733,644
ZDBF2_p207161970,ZDBF2,443,277,313,842
ZDBF2_p207162019,ZDBF2,321,102,947,618
ZDBF2_p207162034,ZDBF2,676,569,926,1342
ZDBF2_p207162075,ZDBF2,359,281,1188,1313
ZDHHC11_m850497,ZDHHC11,873,657,1138,2172
ZDHHC11_m850569,ZDHHC11,564,583,704,2005
ZDHHC11_m850581,ZDHHC11,628,578,1188,3025
ZDHHC11_p850502,ZDHHC11,1148,1211,2179,3902
ZDHHC11_p850511,ZDHHC11,472,244,849,1133
ZDHHC11_p850528,ZDHHC11,1054,993,1980,2833
ZDHHC11_p850537,ZDHHC11,785,494,856,1420
ZDHHC11_p850542,ZDHHC11,150,181,695,1586
ZDHHC11_p850561,ZDHHC11,833,714,2931,1516
ZDHHC11_p850658,ZDHHC11,188,321,528,913
ZDHHC12_m131484831,ZDHHC12,1207,984,2010,2432
ZDHHC12_m131484842,ZDHHC12,215,227,1249,1000
ZDHHC12_m131484848,ZDHHC12,157,67,312,742
ZDHHC12_m131486274,ZDHHC12,455,416,775,1081
ZDHHC12_m131486308,ZDHHC12,734,617,1860,2029
ZDHHC12_m131486362,ZDHHC12,124,566,1953,1654
ZDHHC12_p131484834,ZDHHC12,315,318,707,672
ZDHHC12_p131486263,ZDHHC12,56,52,99,331
ZDHHC12_p131486317,ZDHHC12,464,433,1924,1725
ZDHHC12_p131486342,ZDHHC12,905,672,1615,1386
ZDHHC13_m19170749,ZDHHC13,597,477,1461,574
ZDHHC13_m19170785,ZDHHC13,344,100,397,411
ZDHHC13_m19170820,ZDHHC13,387,432,923,1265
ZDHHC13_m19170848,ZDHHC13,302,283,1160,1559
ZDHHC13_m19172309,ZDHHC13,499,528,962,2517
ZDHHC13_p19170752,ZDHHC13,249,210,783,375
ZDHHC13_p19170802,ZDHHC13,1103,639,1486,1992
ZDHHC13_p19170850,ZDHHC13,693,473,1774,2000
ZDHHC13_p19170856,ZDHHC13,1131,931,3052,3405
ZDHHC13_p19172276,ZDHHC13,1219,558,2143,2511
ZDHHC14_m157803077,ZDHHC14,787,402,351,1344
ZDHHC14_m157803100,ZDHHC14,1540,921,3326,3147
ZDHHC14_m157803162,ZDHHC14,540,439,743,2037
ZDHHC14_m157803184,ZDHHC14,0,23,142,319
ZDHHC14_p157803041,ZDHHC14,359,310,454,1111
ZDHHC14_p157803047,ZDHHC14,369,237,785,760
ZDHHC14_p157803150,ZDHHC14,281,313,966,451
ZDHHC14_p157803164,ZDHHC14,857,621,1040,1778
ZDHHC14_p157803188,ZDHHC14,194,338,963,812
ZDHHC14_p157803202,ZDHHC14,1089,560,1791,1927
ZDHHC15_m74742725,ZDHHC15,97,101,394,432
ZDHHC15_m74742760,ZDHHC15,1233,622,2358,1497
ZDHHC15_m74742829,ZDHHC15,285,279,633,858
ZDHHC15_m74742840,ZDHHC15,583,734,1485,1179
ZDHHC15_m74742847,ZDHHC15,1234,1096,3372,4808
ZDHHC15_p74742733,ZDHHC15,1526,1083,4734,3891
ZDHHC15_p74742750,ZDHHC15,589,501,1283,1768
ZDHHC15_p74742767,ZDHHC15,1127,871,3168,2464
ZDHHC15_p74742775,ZDHHC15,486,778,1836,1669
ZDHHC15_p74742789,ZDHHC15,425,351,776,512
ZDHHC16_m99211433,ZDHHC16,626,381,1819,1694
ZDHHC16_m99211473,ZDHHC16,1823,1249,798,344
ZDHHC16_m99211485,ZDHHC16,823,707,1912,3032
ZDHHC16_p99211417,ZDHHC16,931,1021,2732,2911
ZDHHC16_p99211424,ZDHHC16,221,150,443,303
ZDHHC16_p99211437,ZDHHC16,563,818,1448,1902
ZDHHC16_p99211443,ZDHHC16,585,588,858,1726
ZDHHC16_p99211476,ZDHHC16,296,319,1501,959
ZDHHC16_p99211508,ZDHHC16,616,430,1752,1522
ZDHHC16_p99211534,ZDHHC16,220,141,68,360
ZDHHC17_m77158060,ZDHHC17,430,777,1206,3037
ZDHHC17_m77158095,ZDHHC17,528,207,514,518
ZDHHC17_m77158102,ZDHHC17,452,401,1158,1213
ZDHHC17_m77191226,ZDHHC17,437,212,750,1839
ZDHHC17_m77191233,ZDHHC17,144,362,647,545
ZDHHC17_p77158002,ZDHHC17,727,553,1263,1761
ZDHHC17_p77158009,ZDHHC17,593,619,1457,2320
ZDHHC17_p77158027,ZDHHC17,596,496,606,1343
ZDHHC17_p77158034,ZDHHC17,781,458,1059,982
ZDHHC17_p77158039,ZDHHC17,802,542,1337,1964
ZDHHC18_m27153429,ZDHHC18,0,0,0,0
ZDHHC18_m27153492,ZDHHC18,358,385,685,1292
ZDHHC18_m27153516,ZDHHC18,415,452,317,1533
ZDHHC18_m27153546,ZDHHC18,718,441,1014,1491
ZDHHC18_m27153560,ZDHHC18,688,596,2542,2652
ZDHHC18_p27153451,ZDHHC18,1478,682,2279,1661
ZDHHC18_p27153460,ZDHHC18,519,520,1551,1036
ZDHHC18_p27153495,ZDHHC18,713,651,1196,1902
ZDHHC18_p27153520,ZDHHC18,164,249,295,668
ZDHHC18_p27153534,ZDHHC18,140,143,1142,1374
ZDHHC19_m195938152,ZDHHC19,668,840,1426,1773
ZDHHC19_m195938158,ZDHHC19,618,711,1459,2093
ZDHHC19_m195938173,ZDHHC19,746,428,1522,1849
ZDHHC19_p195938085,ZDHHC19,1057,722,2381,1782
ZDHHC19_p195938096,ZDHHC19,967,1142,3689,2802
ZDHHC19_p195938103,ZDHHC19,278,544,782,367
ZDHHC19_p195938112,ZDHHC19,329,291,328,701
ZDHHC19_p195938117,ZDHHC19,693,902,1086,526
ZDHHC19_p195938144,ZDHHC19,506,308,582,738
ZDHHC19_p195938165,ZDHHC19,504,268,854,740
ZDHHC1_m67440225,ZDHHC1,472,442,1048,1180
ZDHHC1_m67440234,ZDHHC1,564,490,1769,2077
ZDHHC1_m67440271,ZDHHC1,223,194,541,821
ZDHHC1_m67440284,ZDHHC1,623,442,1272,1382
ZDHHC1_m67440314,ZDHHC1,542,366,804,1053
ZDHHC1_m67441671,ZDHHC1,681,573,1733,1830
ZDHHC1_p67440215,ZDHHC1,534,398,1553,1128
ZDHHC1_p67440238,ZDHHC1,338,449,1434,1307
ZDHHC1_p67440262,ZDHHC1,901,932,2353,3514
ZDHHC1_p67440286,ZDHHC1,263,235,1516,1178
ZDHHC20_m21995282,ZDHHC20,900,744,2741,2613
ZDHHC20_m22033229,ZDHHC20,521,236,981,1440
ZDHHC20_m22033258,ZDHHC20,196,295,189,209
ZDHHC20_m22033264,ZDHHC20,1519,1202,3828,4450
ZDHHC20_m22033269,ZDHHC20,69,0,93,209
ZDHHC20_m22033292,ZDHHC20,1457,1205,2463,3072
ZDHHC20_m22033301,ZDHHC20,702,549,1709,1520
ZDHHC20_p21995284,ZDHHC20,936,650,1710,3300
ZDHHC20_p22033236,ZDHHC20,1325,1256,2986,1911
ZDHHC20_p22033280,ZDHHC20,781,611,2000,2185
ZDHHC21_m14672899,ZDHHC21,314,233,271,603
ZDHHC21_m14674201,ZDHHC21,1305,1053,2676,2476
ZDHHC21_m14674213,ZDHHC21,720,371,1112,1322
ZDHHC21_m14674269,ZDHHC21,264,397,839,946
ZDHHC21_m14674299,ZDHHC21,547,274,1469,1027
ZDHHC21_p14672888,ZDHHC21,1023,762,2012,1845
ZDHHC21_p14674180,ZDHHC21,126,65,433,198
ZDHHC21_p14674204,ZDHHC21,1088,942,3471,2193
ZDHHC21_p14674285,ZDHHC21,418,424,757,1744
ZDHHC21_p14674307,ZDHHC21,762,400,1303,1631
ZDHHC22_m77605931,ZDHHC22,718,613,1471,1901
ZDHHC22_m77606023,ZDHHC22,781,506,822,955
ZDHHC22_m77606069,ZDHHC22,1527,1381,3002,3729
ZDHHC22_p77605936,ZDHHC22,975,859,2776,1604
ZDHHC22_p77605946,ZDHHC22,265,149,798,1206
ZDHHC22_p77605969,ZDHHC22,1536,1279,3444,3011
ZDHHC22_p77605975,ZDHHC22,239,166,525,488
ZDHHC22_p77605994,ZDHHC22,1572,942,2351,1758
ZDHHC22_p77606002,ZDHHC22,727,613,1457,1592
ZDHHC22_p77606050,ZDHHC22,491,372,1035,1266
ZDHHC23_m113667695,ZDHHC23,368,306,1701,1861
ZDHHC23_m113667716,ZDHHC23,848,353,926,827
ZDHHC23_m113667759,ZDHHC23,470,621,866,384
ZDHHC23_m113672574,ZDHHC23,242,321,334,771
ZDHHC23_p113667639,ZDHHC23,62,27,221,248
ZDHHC23_p113667719,ZDHHC23,510,284,1305,1613
ZDHHC23_p113667724,ZDHHC23,660,579,1639,1736
ZDHHC23_p113667771,ZDHHC23,1100,791,1552,2555
ZDHHC23_p113667778,ZDHHC23,1003,834,2883,3003
ZDHHC23_p113667788,ZDHHC23,1731,1782,3583,5535
ZDHHC24_m66313305,ZDHHC24,820,494,1344,1448
ZDHHC24_m66313311,ZDHHC24,111,23,440,334
ZDHHC24_m66313351,ZDHHC24,55,88,94,273
ZDHHC24_m66313358,ZDHHC24,256,323,628,1140
ZDHHC24_m66313365,ZDHHC24,795,650,1706,1547
ZDHHC24_m66313395,ZDHHC24,606,454,852,1509
ZDHHC24_m66313401,ZDHHC24,577,281,805,918
ZDHHC24_m66313441,ZDHHC24,132,313,892,601
ZDHHC24_p66313369,ZDHHC24,787,1231,2380,1604
ZDHHC24_p66313411,ZDHHC24,2047,1573,3975,2517
ZDHHC2_m17014297,ZDHHC2,1043,838,1777,2717
ZDHHC2_m17014314,ZDHHC2,437,389,805,766
ZDHHC2_m17014332,ZDHHC2,538,351,960,1208
ZDHHC2_m17014341,ZDHHC2,1004,566,1496,927
ZDHHC2_m17014347,ZDHHC2,808,732,2405,2587
ZDHHC2_p17014222,ZDHHC2,427,412,589,841
ZDHHC2_p17014228,ZDHHC2,220,318,389,925
ZDHHC2_p17014269,ZDHHC2,635,808,1975,2068
ZDHHC2_p17014276,ZDHHC2,274,48,118,590
ZDHHC2_p17014301,ZDHHC2,304,320,630,823
ZDHHC3_m45000820,ZDHHC3,310,239,400,601
ZDHHC3_p45000789,ZDHHC3,600,300,1401,1334
ZDHHC3_p45000802,ZDHHC3,489,496,1697,1986
ZDHHC3_p45000812,ZDHHC3,298,236,425,346
ZDHHC3_p45000824,ZDHHC3,864,576,1082,471
ZDHHC3_p45000849,ZDHHC3,97,165,1514,1359
ZDHHC3_p45000860,ZDHHC3,717,412,1830,1953
ZDHHC3_p45000879,ZDHHC3,403,160,192,659
ZDHHC3_p45000885,ZDHHC3,282,282,1152,1027
ZDHHC3_p45000892,ZDHHC3,419,427,721,1488
ZDHHC4_m6621258,ZDHHC4,455,624,1336,1556
ZDHHC4_m6621277,ZDHHC4,664,626,1319,1740
ZDHHC4_m6621305,ZDHHC4,571,572,851,1819
ZDHHC4_p6620182,ZDHHC4,1328,647,1374,2740
ZDHHC4_p6620203,ZDHHC4,189,73,162,70
ZDHHC4_p6620209,ZDHHC4,313,264,220,1252
ZDHHC4_p6620218,ZDHHC4,576,423,1683,1384
ZDHHC4_p6620269,ZDHHC4,489,444,679,1438
ZDHHC4_p6620274,ZDHHC4,681,480,2053,2096
ZDHHC4_p6621261,ZDHHC4,551,821,1638,2377
ZDHHC5_m57440568,ZDHHC5,499,444,1075,438
ZDHHC5_m57440596,ZDHHC5,1075,885,1613,1767
ZDHHC5_m57440609,ZDHHC5,559,725,1008,875
ZDHHC5_m57440623,ZDHHC5,527,451,1089,886
ZDHHC5_m57440633,ZDHHC5,536,553,1735,2019
ZDHHC5_m57449900,ZDHHC5,1738,1134,3137,2404
ZDHHC5_p57440556,ZDHHC5,1556,820,2886,2327
ZDHHC5_p57440588,ZDHHC5,556,382,751,903
ZDHHC5_p57440615,ZDHHC5,169,152,22,192
ZDHHC5_p57449879,ZDHHC5,643,650,1883,1744
ZDHHC6_m114204956,ZDHHC6,94,168,49,656
ZDHHC6_m114204961,ZDHHC6,477,592,1732,1886
ZDHHC6_m114205039,ZDHHC6,787,538,1617,1089
ZDHHC6_m114205056,ZDHHC6,509,355,957,2152
ZDHHC6_m114205085,ZDHHC6,221,146,219,469
ZDHHC6_m114205130,ZDHHC6,652,377,1745,1778
ZDHHC6_p114205059,ZDHHC6,535,494,1267,1311
ZDHHC6_p114205065,ZDHHC6,274,309,354,572
ZDHHC6_p114205091,ZDHHC6,861,960,2407,3393
ZDHHC6_p114205101,ZDHHC6,345,211,940,624
ZDHHC7_m85024093,ZDHHC7,295,393,1006,1148
ZDHHC7_m85024107,ZDHHC7,362,518,963,1934
ZDHHC7_m85024112,ZDHHC7,224,402,1004,2043
ZDHHC7_m85024130,ZDHHC7,432,341,642,798
ZDHHC7_m85024175,ZDHHC7,390,339,950,1030
ZDHHC7_m85024199,ZDHHC7,877,638,1440,953
ZDHHC7_m85024206,ZDHHC7,997,840,1730,2489
ZDHHC7_m85024213,ZDHHC7,1755,1292,4794,5396
ZDHHC7_p85024116,ZDHHC7,469,453,449,1015
ZDHHC7_p85024178,ZDHHC7,1187,1029,1515,2240
ZDHHC8_m20119485,ZDHHC8,782,720,1695,1341
ZDHHC8_m20119496,ZDHHC8,608,434,743,617
ZDHHC8_m20119507,ZDHHC8,629,612,1184,1226
ZDHHC8_m20119531,ZDHHC8,1432,1248,2855,2251
ZDHHC8_m20119552,ZDHHC8,104,210,694,514
ZDHHC8_m20119558,ZDHHC8,993,681,1666,1346
ZDHHC8_m20126722,ZDHHC8,675,650,1286,1215
ZDHHC8_m20126746,ZDHHC8,432,587,2033,1795
ZDHHC8_p20119499,ZDHHC8,493,80,451,340
ZDHHC8_p20126703,ZDHHC8,312,241,425,217
ZDHHC9_m128963106,ZDHHC9,886,569,1865,2505
ZDHHC9_m128975830,ZDHHC9,505,298,1419,1661
ZDHHC9_m128975864,ZDHHC9,152,115,56,548
ZDHHC9_m128975881,ZDHHC9,290,310,727,1043
ZDHHC9_m128975888,ZDHHC9,1066,899,2698,4097
ZDHHC9_m128975896,ZDHHC9,826,459,1623,2161
ZDHHC9_m128975908,ZDHHC9,327,389,537,704
ZDHHC9_p128963085,ZDHHC9,969,852,2001,2930
ZDHHC9_p128963091,ZDHHC9,1465,1137,2796,4612
ZDHHC9_p128975818,ZDHHC9,437,254,729,1465
ZEB1_m31791321,ZEB1,520,517,1117,744
ZEB1_m31791376,ZEB1,467,362,1392,1624
ZEB1_m31791396,ZEB1,368,284,700,1091
ZEB1_m31791412,ZEB1,588,386,1358,1234
ZEB1_m31799638,ZEB1,649,437,418,1140
ZEB1_m31799669,ZEB1,316,103,190,557
ZEB1_m31799729,ZEB1,490,583,1409,1509
ZEB1_p31791381,ZEB1,871,749,2273,2391
ZEB1_p31791400,ZEB1,720,290,1443,1424
ZEB1_p31799629,ZEB1,703,454,1799,1614
ZEB2_m145187494,ZEB2,112,179,268,451
ZEB2_m145187500,ZEB2,379,238,734,433
ZEB2_m145187524,ZEB2,379,751,3019,871
ZEB2_m145187548,ZEB2,1526,1176,2143,2600
ZEB2_m145187565,ZEB2,1055,603,1818,1917
ZEB2_m145187572,ZEB2,787,663,1170,1687
ZEB2_m145274854,ZEB2,654,463,1142,1531
ZEB2_m145274894,ZEB2,768,869,2594,1323
ZEB2_m145274901,ZEB2,445,334,1160,866
ZEB2_p145274865,ZEB2,260,103,547,580
ZFAND1_m82629485,ZFAND1,1359,946,2322,2181
ZFAND1_m82629496,ZFAND1,1106,697,995,1836
ZFAND1_m82630428,ZFAND1,698,412,1039,1009
ZFAND1_m82633463,ZFAND1,166,72,679,398
ZFAND1_m82633471,ZFAND1,862,778,1600,1554
ZFAND1_m82633482,ZFAND1,451,323,931,899
ZFAND1_m82633498,ZFAND1,776,655,1772,1831
ZFAND1_m82633506,ZFAND1,1133,758,1139,1351
ZFAND1_p82629500,ZFAND1,638,464,1650,1304
ZFAND1_p82633449,ZFAND1,174,184,827,773
ZFAND2A_m1192786,ZFAND2A,622,583,879,1562
ZFAND2A_m1195106,ZFAND2A,322,564,1748,545
ZFAND2A_m1195143,ZFAND2A,603,515,1677,1656
ZFAND2A_m1195150,ZFAND2A,1180,840,1795,3115
ZFAND2A_m1197831,ZFAND2A,78,158,270,444
ZFAND2A_p1195087,ZFAND2A,77,31,7,10
ZFAND2A_p1195134,ZFAND2A,228,301,1158,895
ZFAND2A_p1195185,ZFAND2A,847,763,2554,2089
ZFAND2A_p1197286,ZFAND2A,311,373,1652,1099
ZFAND2A_p1197307,ZFAND2A,443,351,1380,987
ZFAND2B_m220071721,ZFAND2B,720,455,876,1118
ZFAND2B_m220071726,ZFAND2B,241,287,372,579
ZFAND2B_m220072059,ZFAND2B,466,674,1274,2206
ZFAND2B_m220072075,ZFAND2B,1375,1304,2482,2272
ZFAND2B_m220072100,ZFAND2B,898,317,869,802
ZFAND2B_p220071699,ZFAND2B,109,301,640,675
ZFAND2B_p220071706,ZFAND2B,46,67,293,56
ZFAND2B_p220071741,ZFAND2B,1153,880,2669,2601
ZFAND2B_p220072082,ZFAND2B,285,378,1400,1125
ZFAND2B_p220072104,ZFAND2B,964,759,994,1420
ZFAND3_m37787722,ZFAND3,484,268,623,754
ZFAND3_m37787757,ZFAND3,485,367,543,815
ZFAND3_m37787762,ZFAND3,1886,1343,2194,3064
ZFAND3_m37787769,ZFAND3,0,94,240,195
ZFAND3_m37897733,ZFAND3,753,671,1309,1583
ZFAND3_m37897739,ZFAND3,443,275,1361,1435
ZFAND3_m37897763,ZFAND3,711,624,2458,2135
ZFAND3_m38029388,ZFAND3,434,507,2556,1138
ZFAND3_p37787712,ZFAND3,452,392,834,1382
ZFAND3_p37897753,ZFAND3,201,171,653,971
ZFAND6_m80412712,ZFAND6,532,605,981,1167
ZFAND6_m80412835,ZFAND6,150,86,156,365
ZFAND6_m80414059,ZFAND6,745,880,883,1735
ZFAND6_m80414122,ZFAND6,1117,1003,1933,2828
ZFAND6_m80429834,ZFAND6,747,685,2495,1128
ZFAND6_p80412818,ZFAND6,1150,619,1072,972
ZFAND6_p80414140,ZFAND6,929,665,1778,1699
ZFAND6_p80415119,ZFAND6,543,709,1859,1626
ZFAND6_p80429812,ZFAND6,829,664,1786,1062
ZFAND6_p80429817,ZFAND6,238,387,357,1286
ZFAT_m135649889,ZFAT,714,669,930,891
ZFAT_m135649918,ZFAT,791,619,1303,1671
ZFAT_m135649926,ZFAT,1107,594,1432,1277
ZFAT_m135669885,ZFAT,597,628,1180,1669
ZFAT_m135669926,ZFAT,465,586,1613,1263
ZFAT_p135649878,ZFAT,256,583,653,988
ZFAT_p135669833,ZFAT,692,372,1947,1341
ZFAT_p135669890,ZFAT,262,147,665,528
ZFAT_p135669896,ZFAT,50,146,729,786
ZFAT_p135669913,ZFAT,566,345,1182,1150
ZFC3H1_m72057225,ZFC3H1,467,262,1834,595
ZFC3H1_m72057231,ZFC3H1,352,202,561,67
ZFC3H1_m72057276,ZFC3H1,727,602,2525,1188
ZFC3H1_m72057282,ZFC3H1,679,515,2073,1116
ZFC3H1_m72057333,ZFC3H1,263,416,910,690
ZFC3H1_m72057371,ZFC3H1,670,442,1052,684
ZFC3H1_p72057216,ZFC3H1,509,409,1694,554
ZFC3H1_p72057266,ZFC3H1,482,1035,3006,2199
ZFC3H1_p72057336,ZFC3H1,186,296,731,803
ZFC3H1_p72057343,ZFC3H1,696,386,714,323
ZFHX2_m24004505,ZFHX2,426,70,682,1045
ZFHX2_p24004372,ZFHX2,381,323,1444,1566
ZFHX2_p24004378,ZFHX2,375,322,263,473
ZFHX2_p24004388,ZFHX2,987,822,1651,637
ZFHX2_p24004414,ZFHX2,864,594,1619,2154
ZFHX2_p24004442,ZFHX2,534,406,963,983
ZFHX2_p24004447,ZFHX2,917,806,1675,1506
ZFHX2_p24004452,ZFHX2,391,420,523,590
ZFHX2_p24004507,ZFHX2,385,211,795,1612
ZFHX2_p24004513,ZFHX2,143,211,367,403
ZFHX3_m72984701,ZFHX3,779,980,2502,2201
ZFHX3_m72984711,ZFHX3,959,636,1333,2375
ZFHX3_m72984720,ZFHX3,1289,1072,2113,2755
ZFHX3_m72984794,ZFHX3,624,537,538,1487
ZFHX3_m72984810,ZFHX3,535,579,2149,1717
ZFHX3_p72984726,ZFHX3,734,562,1194,2172
ZFHX3_p72984743,ZFHX3,1211,1153,2337,2233
ZFHX3_p72984751,ZFHX3,587,533,1198,1173
ZFHX3_p72984756,ZFHX3,160,160,617,833
ZFHX3_p72984774,ZFHX3,317,77,391,810
ZFHX4_m77616343,ZFHX4,183,406,895,1495
ZFHX4_m77616504,ZFHX4,490,708,1019,1693
ZFHX4_m77616537,ZFHX4,613,544,1429,1007
ZFHX4_m77616549,ZFHX4,178,470,1694,728
ZFHX4_p77616368,ZFHX4,366,357,1316,1496
ZFHX4_p77616391,ZFHX4,1031,1068,2511,1915
ZFHX4_p77616410,ZFHX4,592,540,1854,1961
ZFHX4_p77616415,ZFHX4,441,225,1455,856
ZFHX4_p77616426,ZFHX4,747,590,1650,2764
ZFHX4_p77616520,ZFHX4,141,46,252,683
ZFP14_m36851399,ZFP14,641,702,1446,1807
ZFP14_m36853015,ZFP14,795,503,1331,1759
ZFP14_m36853043,ZFP14,905,341,1236,1325
ZFP14_m36853055,ZFP14,139,208,782,667
ZFP14_m36853082,ZFP14,516,435,1016,1121
ZFP14_m36853091,ZFP14,536,435,2583,2346
ZFP14_m36853100,ZFP14,1193,612,1207,1441
ZFP14_p36851410,ZFP14,994,571,1763,1447
ZFP14_p36853061,ZFP14,323,206,1574,1356
ZFP14_p36858773,ZFP14,332,392,1110,1901
ZFP1_m75200707,ZFP1,315,322,662,1162
ZFP1_m75200733,ZFP1,207,205,147,759
ZFP1_m75200747,ZFP1,946,858,2107,3522
ZFP1_m75203172,ZFP1,413,156,350,512
ZFP1_m75203187,ZFP1,690,589,1538,2116
ZFP1_p75200663,ZFP1,630,499,1436,2003
ZFP1_p75200675,ZFP1,320,199,521,1237
ZFP1_p75200771,ZFP1,353,439,694,893
ZFP1_p75203135,ZFP1,310,350,351,327
ZFP1_p75203154,ZFP1,409,573,1441,2023
ZFP28_m57050423,ZFP28,71,340,420,1217
ZFP28_m57050473,ZFP28,317,238,288,622
ZFP28_m57050479,ZFP28,239,429,1377,1920
ZFP28_m57050495,ZFP28,911,757,1684,3502
ZFP28_m57050528,ZFP28,699,447,1303,1678
ZFP28_p57050465,ZFP28,401,273,1473,939
ZFP28_p57050482,ZFP28,251,290,1023,727
ZFP28_p57050497,ZFP28,1250,492,574,834
ZFP28_p57050519,ZFP28,664,308,573,948
ZFP28_p57050534,ZFP28,354,296,662,1358
ZFP2_m178358420,ZFP2,452,714,1734,3118
ZFP2_m178358432,ZFP2,688,842,2768,1785
ZFP2_p178358312,ZFP2,508,409,1142,1190
ZFP2_p178358326,ZFP2,566,529,1902,1783
ZFP2_p178358351,ZFP2,657,373,997,1269
ZFP2_p178358358,ZFP2,133,303,919,991
ZFP2_p178358367,ZFP2,282,98,548,1000
ZFP2_p178358388,ZFP2,1124,505,1750,3040
ZFP2_p178358403,ZFP2,279,339,1631,1327
ZFP2_p178358434,ZFP2,482,711,2005,2248
ZFP30_m38127077,ZFP30,537,590,1165,1015
ZFP30_m38127125,ZFP30,562,806,1131,1863
ZFP30_m38127131,ZFP30,536,302,1373,1463
ZFP30_m38134217,ZFP30,471,636,764,970
ZFP30_m38135522,ZFP30,452,414,786,1543
ZFP30_p38126819,ZFP30,201,237,547,595
ZFP30_p38126838,ZFP30,527,491,1745,1530
ZFP30_p38127061,ZFP30,218,88,366,200
ZFP30_p38134221,ZFP30,506,390,648,2161
ZFP30_p38135558,ZFP30,617,358,919,654
ZFP36L1_m69257144,ZFP36L1,494,513,1610,1751
ZFP36L1_m69257151,ZFP36L1,985,451,1229,1698
ZFP36L1_m69257173,ZFP36L1,258,107,305,492
ZFP36L1_p69257071,ZFP36L1,560,268,1082,477
ZFP36L1_p69257076,ZFP36L1,319,238,850,733
ZFP36L1_p69257096,ZFP36L1,931,739,1922,1775
ZFP36L1_p69257190,ZFP36L1,315,338,464,668
ZFP36L1_p69259607,ZFP36L1,1,56,423,621
ZFP36L1_p69259621,ZFP36L1,473,256,247,465
ZFP36L1_p69259628,ZFP36L1,601,696,1364,595
ZFP36L2_m43452780,ZFP36L2,249,319,742,217
ZFP36L2_m43452835,ZFP36L2,849,555,1079,818
ZFP36L2_m43452842,ZFP36L2,1181,936,1427,455
ZFP36L2_m43452878,ZFP36L2,329,238,553,223
ZFP36L2_m43453405,ZFP36L2,370,142,805,471
ZFP36L2_p43452789,ZFP36L2,184,248,556,413
ZFP36L2_p43452848,ZFP36L2,1013,901,2902,2922
ZFP36L2_p43452857,ZFP36L2,315,352,717,909
ZFP36L2_p43453409,ZFP36L2,770,139,581,924
ZFP36L2_p43453424,ZFP36L2,1114,635,1404,863
ZFP36_m39897525,ZFP36,740,512,1309,1620
ZFP36_m39897533,ZFP36,746,727,1248,929
ZFP36_m39897545,ZFP36,197,362,1062,547
ZFP36_m39898387,ZFP36,1133,1225,2341,3132
ZFP36_m39898402,ZFP36,1072,749,1602,2234
ZFP36_m39898422,ZFP36,521,265,684,525
ZFP36_m39898461,ZFP36,214,452,698,537
ZFP36_p39898406,ZFP36,243,177,561,811
ZFP36_p39898427,ZFP36,695,596,1236,467
ZFP36_p39898432,ZFP36,209,234,669,610
ZFP37_m115818884,ZFP37,443,332,719,1114
ZFP37_m115818889,ZFP37,530,611,1001,1961
ZFP37_m115818904,ZFP37,205,145,297,458
ZFP37_m115818917,ZFP37,595,344,787,552
ZFP37_m115818922,ZFP37,787,625,1345,2185
ZFP37_p115818895,ZFP37,82,31,153,0
ZFP37_p115818909,ZFP37,316,444,988,1497
ZFP37_p115818925,ZFP37,745,252,1394,928
ZFP37_p115818935,ZFP37,888,627,1635,3248
ZFP37_p115818947,ZFP37,566,949,2422,1830
ZFP3_m4994829,ZFP3,119,157,424,1511
ZFP3_m4994900,ZFP3,380,353,1203,1920
ZFP3_m4994962,ZFP3,461,199,550,1680
ZFP3_p4994810,ZFP3,219,336,983,867
ZFP3_p4994841,ZFP3,309,468,1560,1294
ZFP3_p4994892,ZFP3,713,634,1846,1452
ZFP3_p4994918,ZFP3,491,535,1855,1113
ZFP3_p4994942,ZFP3,233,195,2424,435
ZFP3_p4994948,ZFP3,238,235,334,677
ZFP3_p4994972,ZFP3,434,266,328,130
