TAXID,SRR1175007,SRR042182,SRR061154,SRR061499,SRR063469,SRR062324,SRR1179037,SRR061236,SRR061456,SRR642021,ERR2402780,ERR1916139,ERR1915048,ERR1914553,ERR1913614,ERR1915578,ERR1915612,ERR2402795,ERR1914224,ERR1914439
1778263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778653,0,0,0,0,0,0,0,51,50,0,0,0,0,0,0,0,0,0,0,0
1778675,0,0,0,53,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0
1779136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
1779382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
1784714,0,0,0,0,190,0,0,53,0,0,0,0,0,0,0,0,0,0,150,59
1784836,93,1116,158,749,146,608,139,537,781,639,0,66,90,171,137,93,162,0,349,119
1785128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785996,0,109,0,0,0,87,0,0,0,0,58,64,99,84,0,0,89,0,111,52
1788294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788301,0,0,0,0,0,0,0,0,89,77,0,0,0,0,0,0,0,0,0,0
1788443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
1790137,0,0,0,73,0,71,0,189,0,0,0,0,0,0,0,0,0,0,53,0
1792307,0,0,0,0,0,0,0,115,192,0,0,0,0,0,0,0,0,0,0,0
1792508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794699,0,0,0,0,0,0,0,82,119,0,0,0,0,0,0,0,0,0,0,0
1795043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795355,0,0,0,166,0,156,0,284,424,255,0,0,0,0,63,0,0,0,139,52
1795630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795631,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796613,385808,117075,304927,487637,39053,376273,444561,422675,115895,176758,0,2324,2304,2947,2081,2670,2881,0,6041,2300
1796616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796646,512,1270,2681,2157,1648,1888,593,6119,2998,5506,0,140,162,213,4100,7703,280,0,777,1328
1796921,0,0,0,62,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0
1798193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798205,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798225,0,0,0,0,0,0,0,64,101,0,0,0,0,0,0,0,0,0,64,0
1802983,0,0,0,82,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0
1802984,0,0,0,82,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0
1803846,59,58,0,64,0,51,69,111,159,52,0,0,0,0,0,0,0,0,69,0
1804663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804986,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
1805464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805478,93,288,72,400,0,189,99,135,72,0,0,239,454,58,0,198,92,0,108,78
1805626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805714,146,1252,125,1925,298,1126,166,528,236,69,76,59,59,0,60,331,0,94,0,0
1805827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806508,0,89,103,174,0,154,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1806885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
1806891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808001,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,158,0,0
1809410,0,85,67,122,0,78,0,0,0,136,0,0,0,0,0,0,0,0,0,0
1810504,0,0,59,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
1811193,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
1812480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814128,0,60,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,333,0,0
1814284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1815590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816218,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,111,0,0
1816219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821621,0,0,0,233,0,0,0,109,1392,0,0,0,0,0,0,0,0,0,0,0
1821960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822464,88,606,300,695,82,672,119,348,386,104,91,80,75,76,168,120,77,89,184,94
1823759,0,96,84,163,0,104,0,58,0,147,0,0,0,0,0,0,0,0,0,0
1825023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825069,0,0,0,56,0,69,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1825976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827300,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0
1827305,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833852,0,107,0,103,0,116,0,50,0,0,152,0,0,84,102,0,0,161,352,105
1834196,620,4160,590,2378,1115,2730,655,2822,2587,194,137,845,399,162,175,260,216,154,386,238
1834205,0,346,1047,1948,0,271,0,408,67,192,0,0,53,54,1711,1306,89,0,173,651
1834519,0,139,124,260,0,208,0,208,392,174,0,0,0,0,51,58,0,0,110,68
1835254,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,69,0
1835721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836467,0,0,0,0,0,0,0,96,95,0,0,0,0,0,0,0,0,0,0,0
1837218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839752,0,51,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
1839799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839801,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
1841249,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0
1841863,707,145,62,138,0,111,806,65,0,0,0,0,50,0,0,0,0,0,0,0
1842532,0,98,120,172,59,141,0,71,51,126,0,0,0,0,0,0,0,0,59,0
1842533,0,67,55,170,0,90,0,0,0,244,0,0,0,0,0,0,0,0,0,0
1842534,0,0,53,113,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
1842535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842537,0,65,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0
1842727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844006,0,0,0,0,0,75,0,0,170,0,0,0,0,0,0,0,0,0,0,0
1844051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844971,0,52,0,78,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847728,0,0,0,0,0,0,0,65,0,0,228,0,0,0,0,0,0,278,0,0
1848255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848756,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,120,0,0
1848904,0,82,0,263,0,143,0,151,372,342,0,0,0,0,0,0,0,0,105,0
1849032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849491,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,300,0,0
1849530,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849828,0,655,193,151,0,330,0,255,107,0,907,3014,2182,407,860,1854,807,1016,734,1187
1849967,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
1850093,0,84,74,173,0,108,0,124,158,170,0,0,0,0,0,0,0,0,52,0
1850238,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850246,0,0,0,0,57,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0
1850250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850252,0,0,0,95,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
1850254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850526,0,0,0,59,0,65,0,61,88,185,0,0,0,0,0,0,0,0,80,0
1851167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851505,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852373,0,261,0,287,736,137,0,223,93,0,0,0,0,0,0,0,0,0,0,0
1852374,0,105,118,112,0,117,0,61,0,146,0,0,0,0,0,0,0,0,0,0
1852377,0,130,98,273,0,116,0,68,71,256,0,0,0,0,0,0,0,0,0,0
1852563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853130,0,0,0,0,0,0,0,53,0,1600,0,0,0,0,0,0,0,0,0,0
1853276,0,90,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
1853278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855336,0,69,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855380,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0
1855413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855823,0,0,0,0,0,0,0,51,0,0,155,0,0,0,0,0,0,186,0,0
1855912,0,0,0,105,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856685,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0
1857099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857844,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,210,0,0
1857846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866885,52,208,97,273,97,252,56,76,82,50,146,0,0,0,0,0,0,151,50,0
1867719,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867846,0,0,0,0,0,62,0,0,0,127,0,0,0,0,0,0,0,0,0,0
1868135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868325,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
1869170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869241,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0
1869285,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870819,0,155,64,181,0,98,0,0,0,165,0,0,0,0,0,0,0,0,50,0
1870820,0,94,75,142,0,103,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1870884,2556,30374,4824,19512,10545,29560,3005,22520,9005,1031,3382,5984,4517,997,1478,2923,1609,3672,1645,2203
1870984,0,84,0,0,0,120,0,0,0,0,149,0,0,0,0,0,0,168,65,0
1871021,719,8318,1219,5649,12521,3965,850,3730,2276,371,154,1584,1044,236,280,508,342,159,567,401
1871022,98,666,0,496,52,229,101,98,84,0,0,305,492,85,0,186,115,0,139,91
1871025,0,126,0,104,0,162,0,78,0,0,0,0,0,0,0,0,0,0,0,0
1871034,0,93,0,57,55,225,0,0,110,0,0,0,0,0,0,0,0,0,0,0
1871037,0,0,0,0,0,52,52,63,4776,137,0,0,0,0,0,0,0,0,53,0
1871111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873716,0,96,52,115,0,67,0,0,0,108,0,0,0,0,0,0,0,0,0,0
1873985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878942,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879023,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879049,0,0,89,61,0,0,0,88,78,185,0,0,0,0,0,0,0,0,0,0
1879050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881016,0,63,0,118,0,75,0,0,0,174,0,0,0,0,0,0,0,0,0,0
1881017,0,0,0,81,0,59,0,54,0,416,0,0,0,0,0,0,0,0,0,0
1881022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882749,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882831,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882832,0,300,0,229,131,188,0,0,220,0,0,0,0,0,0,0,0,0,0,0
1882833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884263,0,160,0,95,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884792,167,188,133,338,0,296,187,326,320,285,0,0,0,0,0,0,0,0,90,51
1884904,0,0,0,65,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884913,0,0,0,67,0,0,0,105,201,0,0,0,0,0,0,0,0,0,0,0
1884914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884915,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886807,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
1888195,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,124,0,0
1889813,0,128,0,110,0,77,0,53,66,0,0,0,0,0,0,0,0,0,0,0
1890302,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1891280,0,0,0,0,0,0,0,91,122,0,0,0,0,0,0,0,0,0,0,0
1891675,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891926,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0
1892404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896164,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,127,0,0
1896175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896196,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898474,0,99,0,0,0,50,0,110,0,0,0,0,0,0,0,0,0,0,0,0
1898684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903686,0,60,0,0,0,138,0,0,0,0,113,0,0,0,0,0,0,81,0,0
1903694,0,55,84,170,0,62,0,0,0,204,0,0,0,0,0,0,0,0,0,0
1903704,0,103,53,133,0,83,0,133,108,0,0,0,0,0,0,0,0,0,0,0
1904441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904640,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905847,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906741,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906945,0,81,0,0,0,91,0,59,69,54,55,0,0,0,0,0,0,70,64,0
1907575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907578,53,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1909395,0,72,0,68,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910924,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910931,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,66,0,0
1910952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911556,0,63,0,65,0,0,0,0,0,0,88,0,0,0,0,0,0,88,0,0
1911586,0,97,0,0,0,59,0,0,0,0,204,0,0,0,0,0,0,240,0,0
1911587,0,0,0,86,0,0,0,0,54,106,0,51,0,0,0,0,0,0,0,0
1911683,0,0,0,0,0,0,0,124,0,0,254,0,0,0,0,0,0,256,0,0
1911684,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,67,0,0
1912215,0,71,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912216,0,76,112,166,0,84,0,0,112,55,0,0,0,0,0,0,0,0,0,0
1912217,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
1912503,0,0,0,70,0,0,0,0,0,0,442,0,0,0,0,0,0,464,0,0
1912760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912795,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,133,0,0
1912856,0,56,0,59,130,105,0,0,0,0,137,82,51,0,0,0,51,138,63,0
1912897,668,9521,1362,3118,2781,6015,781,4302,3506,619,464,8380,3443,860,730,1460,1230,495,2534,1717
