sgRNA,Gene,HL60.initial,KBM7.initial,HL60.final,KBM7.final
C9orf173_p140146174,C9orf173,600,241,809,1517
C9orf24_m34381073,C9orf24,394,346,935,1114
C9orf24_m34381091,C9orf24,879,798,1260,2151
C9orf24_m34381117,C9orf24,753,470,1299,1368
C9orf24_m34381382,C9orf24,310,92,730,404
C9orf24_m34381387,C9orf24,469,435,1299,1679
C9orf24_m34381405,C9orf24,575,561,1531,1855
C9orf24_m34381416,C9orf24,203,517,1034,1416
C9orf24_p34381063,C9orf24,370,424,759,1851
C9orf24_p34381365,C9orf24,264,354,1498,1070
C9orf24_p34381371,C9orf24,273,168,646,879
C9orf37_m140510384,C9orf37,389,518,1090,1985
C9orf37_m140510401,C9orf37,472,467,983,1772
C9orf37_p140510324,C9orf37,356,374,1476,1281
C9orf37_p140510387,C9orf37,314,320,738,659
C9orf37_p140510406,C9orf37,612,447,1188,885
C9orf37_p140510412,C9orf37,90,74,313,409
C9orf37_p140510424,C9orf37,243,527,913,984
C9orf37_p140510430,C9orf37,522,405,1038,583
C9orf37_p140510455,C9orf37,167,99,371,982
C9orf37_p140510462,C9orf37,970,485,881,1652
C9orf3_m97522085,C9orf3,1102,605,2186,1538
C9orf3_m97522090,C9orf3,1497,1119,2604,5597
C9orf3_m97522100,C9orf3,372,406,774,1012
C9orf3_m97522114,C9orf3,761,1246,3090,3630
C9orf3_m97522120,C9orf3,950,671,1271,2098
C9orf3_p97522058,C9orf3,474,230,948,1327
C9orf3_p97522127,C9orf3,653,488,1188,1393
C9orf3_p97522133,C9orf3,1857,1226,4027,3808
C9orf3_p97522139,C9orf3,403,548,1475,1631
C9orf3_p97522164,C9orf3,623,299,1625,2378
C9orf40_m77567482,C9orf40,1296,656,3179,3101
C9orf40_m77567502,C9orf40,580,364,798,1804
C9orf40_m77567518,C9orf40,209,243,1121,1062
C9orf40_p77567417,C9orf40,844,533,1517,2452
C9orf40_p77567423,C9orf40,256,221,1122,403
C9orf40_p77567448,C9orf40,953,1262,2689,3380
C9orf40_p77567462,C9orf40,438,367,1292,2042
C9orf40_p77567469,C9orf40,727,294,1358,1833
C9orf40_p77567485,C9orf40,224,235,1063,867
C9orf40_p77567506,C9orf40,1116,670,1588,1801
C9orf41_m77642929,C9orf41,239,115,27,92
C9orf41_m77642959,C9orf41,335,295,877,492
C9orf41_m77642985,C9orf41,602,1033,1223,1343
C9orf41_m77642991,C9orf41,575,358,407,398
C9orf41_m77643015,C9orf41,152,191,36,159
C9orf41_m77643024,C9orf41,252,130,282,791
C9orf41_m77643075,C9orf41,704,809,601,400
C9orf41_m77643081,C9orf41,1013,787,931,130
C9orf41_m77643148,C9orf41,141,468,298,226
C9orf41_p77642974,C9orf41,271,151,264,255
C9orf43_m116175785,C9orf43,571,437,963,1523
C9orf43_m116175796,C9orf43,0,0,0,0
C9orf43_m116175810,C9orf43,466,319,1357,2360
C9orf43_m116175838,C9orf43,289,64,199,448
C9orf43_m116175877,C9orf43,276,33,317,269
C9orf43_m116175912,C9orf43,1322,1686,2402,2976
C9orf43_p116175777,C9orf43,1164,661,1923,1769
C9orf43_p116175799,C9orf43,921,529,1371,2140
C9orf43_p116175825,C9orf43,622,621,1465,1553
C9orf43_p116175849,C9orf43,306,471,437,527
C9orf50_m132382588,C9orf50,582,396,1482,710
C9orf50_m132382661,C9orf50,561,530,1268,1173
C9orf50_m132382806,C9orf50,689,433,1680,1744
C9orf50_m132382829,C9orf50,395,404,878,1540
C9orf50_p132382590,C9orf50,36,154,303,305
C9orf50_p132382599,C9orf50,1855,1287,2381,3056
C9orf50_p132382718,C9orf50,303,142,709,615
C9orf50_p132382744,C9orf50,530,566,1298,1449
C9orf50_p132382759,C9orf50,885,511,1245,1185
C9orf50_p132382776,C9orf50,413,181,611,445
C9orf57_m74671024,C9orf57,427,526,1023,1633
C9orf57_m74671034,C9orf57,435,558,2434,1478
C9orf57_m74671063,C9orf57,24,154,333,377
C9orf57_m74671105,C9orf57,477,540,1355,1594
C9orf57_m74671714,C9orf57,295,298,449,1262
C9orf57_m74674152,C9orf57,309,183,779,901
C9orf57_m74674164,C9orf57,258,228,417,1287
C9orf57_m74674241,C9orf57,684,245,1593,1265
C9orf57_p74674138,C9orf57,366,315,1642,1093
C9orf57_p74674281,C9orf57,539,311,1482,1411
C9orf64_m86571216,C9orf64,385,263,1351,548
C9orf64_m86571275,C9orf64,804,696,1958,1682
C9orf64_m86571296,C9orf64,259,305,1087,2874
C9orf64_m86571324,C9orf64,847,781,1903,2926
C9orf64_m86571331,C9orf64,916,596,2075,2116
C9orf64_m86571338,C9orf64,277,175,619,306
C9orf64_m86571393,C9orf64,208,337,601,991
C9orf64_m86571409,C9orf64,1261,1281,3143,3687
C9orf64_p86571373,C9orf64,480,296,771,936
C9orf64_p86571381,C9orf64,324,287,716,668
C9orf66_m215304,C9orf66,353,403,509,1261
C9orf66_m215314,C9orf66,289,323,1350,1501
C9orf66_m215341,C9orf66,560,257,1071,1223
C9orf66_m215360,C9orf66,515,320,1139,1025
C9orf66_m215383,C9orf66,137,163,110,843
C9orf66_p215306,C9orf66,102,105,637,702
C9orf66_p215324,C9orf66,439,397,503,999
C9orf66_p215332,C9orf66,134,94,37,96
C9orf66_p215352,C9orf66,187,370,579,1036
C9orf66_p215363,C9orf66,390,388,1363,1257
C9orf69_m139008602,C9orf69,723,456,1803,1779
C9orf69_m139008672,C9orf69,1591,801,2818,4576
C9orf69_m139008705,C9orf69,168,237,925,972
C9orf69_m139008721,C9orf69,230,279,1652,505
C9orf69_p139008617,C9orf69,435,319,666,861
C9orf69_p139008644,C9orf69,284,404,794,1507
C9orf69_p139008679,C9orf69,42,100,361,450
C9orf69_p139008685,C9orf69,645,337,1947,1803
C9orf69_p139008710,C9orf69,4,1,931,665
C9orf69_p139008727,C9orf69,1725,1234,4419,3856
C9orf72_m27566951,C9orf72,682,560,1752,2498
C9orf72_m27566967,C9orf72,399,378,824,925
C9orf72_m27566995,C9orf72,485,336,920,745
C9orf72_m27567008,C9orf72,793,532,1411,1896
C9orf72_m27567059,C9orf72,609,328,1161,1234
C9orf72_p27566957,C9orf72,514,620,1988,2190
C9orf72_p27566981,C9orf72,246,364,1543,1033
C9orf72_p27567068,C9orf72,215,221,467,539
C9orf72_p27567074,C9orf72,700,641,2078,1575
C9orf72_p27567080,C9orf72,778,517,1138,819
C9orf78_m132595970,C9orf78,791,625,709,705
C9orf78_m132596993,C9orf78,663,653,1369,1439
C9orf78_m132597002,C9orf78,742,782,1083,948
C9orf78_m132597419,C9orf78,1305,814,1672,689
C9orf78_m132597424,C9orf78,829,832,771,389
C9orf78_m132597436,C9orf78,968,701,1133,646
C9orf78_m132597488,C9orf78,345,281,854,512
C9orf78_p132595957,C9orf78,89,69,119,120
C9orf78_p132597005,C9orf78,445,116,287,1170
C9orf78_p132597479,C9orf78,581,559,184,19
C9orf89_m95869964,C9orf89,648,686,1508,1556
C9orf89_m95869974,C9orf89,453,322,1486,1460
C9orf89_m95869998,C9orf89,177,128,503,1040
C9orf89_m95870007,C9orf89,272,180,570,1147
C9orf89_p95858612,C9orf89,699,792,2231,2589
C9orf89_p95869956,C9orf89,49,43,906,943
C9orf89_p95869981,C9orf89,0,34,1,199
C9orf89_p95869987,C9orf89,227,294,867,1695
C9orf89_p95870010,C9orf89,798,468,761,1672
C9orf89_p95870015,C9orf89,425,295,688,821
C9orf91_m117379482,C9orf91,169,141,759,1200
C9orf91_m117379534,C9orf91,693,634,1353,1500
C9orf91_m117379549,C9orf91,36,91,300,337
C9orf91_m117386636,C9orf91,669,611,1728,3724
C9orf91_p117379471,C9orf91,625,397,511,1665
C9orf91_p117379536,C9orf91,483,361,842,1019
C9orf91_p117379551,C9orf91,123,148,17,362
C9orf91_p117386619,C9orf91,53,76,242,635
C9orf91_p117386624,C9orf91,183,94,226,137
C9orf91_p117386641,C9orf91,568,185,1049,1722
C9orf96_m136243356,C9orf96,443,216,690,1182
C9orf96_m136243407,C9orf96,288,307,555,556
C9orf96_m136243417,C9orf96,538,545,1768,1196
C9orf96_m136245970,C9orf96,722,480,1866,2093
C9orf96_p136243329,C9orf96,165,99,472,245
C9orf96_p136243335,C9orf96,730,542,2147,2107
C9orf96_p136243348,C9orf96,991,504,1192,1991
C9orf96_p136243409,C9orf96,525,634,1100,1438
C9orf96_p136245941,C9orf96,368,754,2462,2372
C9orf96_p136249629,C9orf96,911,549,1022,2587
C9orf9_m135759356,C9orf9,183,361,1015,643
C9orf9_m135759390,C9orf9,808,709,2194,2126
C9orf9_m135759407,C9orf9,375,244,737,1055
C9orf9_m135759443,C9orf9,906,336,1088,1510
C9orf9_p135759321,C9orf9,900,829,2440,2727
C9orf9_p135759399,C9orf9,1,0,343,293
C9orf9_p135759410,C9orf9,389,507,1182,1130
C9orf9_p135759434,C9orf9,475,604,2023,1521
C9orf9_p135759451,C9orf9,716,583,1718,1224
C9orf9_p135759456,C9orf9,58,166,790,496
CA9_m35673980,CA9,666,964,2265,1993
CA9_m35674006,CA9,565,519,2143,2086
CA9_m35674013,CA9,276,816,2007,2518
CA9_m35674100,CA9,96,315,331,421
CA9_m35674132,CA9,552,652,768,1320
CA9_m35674154,CA9,434,307,1497,944
CA9_p35674030,CA9,498,617,1366,1246
CA9_p35674120,CA9,1012,1006,1844,2348
CA9_p35674141,CA9,1195,729,1374,1096
CA9_p35674156,CA9,685,546,1641,1334
CAB39L_m49933911,CAB39L,1301,1202,3952,2972
CAB39L_m49933918,CAB39L,472,512,1479,1416
CAB39L_m49951104,CAB39L,898,667,1849,2350
CAB39L_m49951151,CAB39L,492,756,1253,1458
CAB39L_m49951217,CAB39L,637,764,1633,1443
CAB39L_p49933928,CAB39L,730,485,820,2134
CAB39L_p49951125,CAB39L,899,420,1476,1493
CAB39L_p49951172,CAB39L,508,543,1383,927
CAB39L_p49956964,CAB39L,921,620,1243,1336
CAB39L_p49957011,CAB39L,571,161,653,1599
CAB39_m231624722,CAB39,25,326,473,437
CAB39_m231624727,CAB39,538,291,2026,1067
CAB39_m231624752,CAB39,173,121,262,481
CAB39_m231655658,CAB39,286,269,1046,622
CAB39_p231624710,CAB39,439,126,568,1465
CAB39_p231624754,CAB39,703,601,1046,1332
CAB39_p231624763,CAB39,482,362,1038,13
CAB39_p231624772,CAB39,645,778,2674,3056
CAB39_p231655616,CAB39,0,23,358,196
CAB39_p231655682,CAB39,55,278,525,283
CABIN1_m24432552,CABIN1,304,384,1265,1214
CABIN1_m24432561,CABIN1,397,447,1176,1724
CABIN1_m24432567,CABIN1,1185,839,1216,2641
CABIN1_m24434821,CABIN1,422,549,2041,1587
CABIN1_m24434829,CABIN1,337,226,463,709
CABIN1_m24434851,CABIN1,115,49,381,537
CABIN1_m24434868,CABIN1,597,372,1288,1415
CABIN1_p24432607,CABIN1,526,410,1725,1280
CABIN1_p24434782,CABIN1,200,488,1074,1340
CABIN1_p24434836,CABIN1,743,391,1323,1426
CABLES1_m20774494,CABLES1,119,162,2278,2270
CABLES1_m20793949,CABLES1,415,374,882,1127
CABLES1_m20793995,CABLES1,865,594,1712,2300
CABLES1_m20794011,CABLES1,408,257,381,472
CABLES1_m20814570,CABLES1,236,251,737,1291
CABLES1_p20774473,CABLES1,1072,693,1816,1605
CABLES1_p20774478,CABLES1,345,304,1693,1630
CABLES1_p20793935,CABLES1,455,247,912,1094
CABLES1_p20814562,CABLES1,324,167,684,344
CABLES1_p20814584,CABLES1,726,406,1770,1267
CABLES2_m60981994,CABLES2,631,582,1495,1943
CABLES2_m60982155,CABLES2,338,159,881,336
CABLES2_m60982325,CABLES2,464,292,984,838
CABLES2_p60981968,CABLES2,235,323,647,499
CABLES2_p60981974,CABLES2,553,439,1147,753
CABLES2_p60981981,CABLES2,642,582,1293,1047
CABLES2_p60982083,CABLES2,336,342,757,938
CABLES2_p60982121,CABLES2,21,67,128,14
CABLES2_p60982126,CABLES2,805,502,1587,1796
CABLES2_p60982157,CABLES2,677,740,1058,1787
CABP1_m121097997,CABP1,200,42,473,1089
CABP1_m121098005,CABP1,374,202,563,607
CABP1_m121098056,CABP1,654,307,495,1241
CABP1_p121097679,CABP1,270,341,828,1361
CABP1_p121097689,CABP1,1894,709,1919,4093
CABP1_p121098008,CABP1,390,449,359,914
CABP1_p121098014,CABP1,72,20,157,448
CABP1_p121098034,CABP1,637,352,627,798
CABP1_p121098041,CABP1,411,584,2530,2946
CABP1_p121098062,CABP1,435,586,1627,1345
CABYR_m21735799,CABYR,683,461,426,1158
CABYR_m21735823,CABYR,861,809,1736,1890
CABYR_m21735920,CABYR,875,421,971,1624
CABYR_m21735925,CABYR,2142,1633,4127,6343
CABYR_m21735933,CABYR,302,244,114,187
CABYR_m21735964,CABYR,681,543,1334,1090
CABYR_m21735971,CABYR,385,155,1016,1164
CABYR_p21735831,CABYR,594,384,1265,1703
CABYR_p21735845,CABYR,417,207,1228,1604
CABYR_p21735855,CABYR,924,908,1678,1978
CACNA1A_m13616863,CACNA1A,621,504,1513,1157
CACNA1A_m13616870,CACNA1A,823,875,1495,1608
CACNA1A_m13616884,CACNA1A,560,778,2191,1773
CACNA1A_m13616940,CACNA1A,536,464,799,333
CACNA1A_m13616951,CACNA1A,1284,932,3475,2949
CACNA1A_m13617002,CACNA1A,519,457,1399,777
CACNA1A_m13617027,CACNA1A,582,513,1049,1250
CACNA1A_p13616815,CACNA1A,882,554,1412,2266
CACNA1A_p13616820,CACNA1A,528,351,897,1411
CACNA1A_p13617010,CACNA1A,386,430,1189,1398
CACTIN_m3626639,CACTIN,213,210,216,244
CACTIN_m3626661,CACTIN,397,254,501,548
CACTIN_m3626673,CACTIN,452,165,1013,777
CACTIN_m3626679,CACTIN,1144,1009,1476,1471
CACTIN_m3626691,CACTIN,622,674,741,581
CACTIN_m3626733,CACTIN,210,238,41,389
CACTIN_m3626753,CACTIN,443,219,925,595
CACTIN_p3626645,CACTIN,47,124,263,119
CACTIN_p3626663,CACTIN,795,452,782,1722
CACTIN_p3626740,CACTIN,1272,644,642,271
CACUL1_m120514019,CACUL1,771,181,1074,1024
CACUL1_m120514071,CACUL1,1566,1041,3030,1686
CACUL1_m120514076,CACUL1,422,538,995,1772
CACUL1_m120514090,CACUL1,179,224,457,303
CACUL1_m120514178,CACUL1,227,373,832,941
CACUL1_m120514185,CACUL1,712,460,1848,2923
CACUL1_m120514225,CACUL1,977,647,2052,1754
CACUL1_m120514248,CACUL1,931,877,1997,2251
CACUL1_p120514189,CACUL1,276,266,741,492
CACUL1_p120514195,CACUL1,588,756,1705,2234
CAD_m27440430,CAD,695,464,473,279
CAD_m27440773,CAD,535,934,1121,718
CAD_m27440780,CAD,571,624,1361,184
CAD_m27440786,CAD,816,509,910,2507
CAD_p27440415,CAD,364,398,48,0
CAD_p27440422,CAD,824,848,333,441
CAD_p27440435,CAD,100,191,562,623
CAD_p27440471,CAD,463,614,881,1137
CAD_p27440734,CAD,79,131,618,259
CAD_p27440739,CAD,620,175,637,285
CALB1_m91094276,CALB1,238,82,330,522
CALB1_m91094288,CALB1,362,315,560,717
CALB1_m91094309,CALB1,548,346,1292,1498
CALB1_m91094314,CALB1,1124,450,728,2102
CALB1_m91094848,CALB1,492,359,719,1190
CALB1_p91094267,CALB1,451,350,2214,2427
CALB1_p91094297,CALB1,211,166,405,741
CALB1_p91094840,CALB1,665,311,1003,597
CALB1_p91094877,CALB1,268,662,1981,1493
CALB1_p91094888,CALB1,1411,930,2384,2030
CALCA_m14991482,CALCA,651,912,2341,2739
CALCA_m14991556,CALCA,775,805,2791,1733
CALCA_m14991592,CALCA,670,700,1745,2352
CALCA_m14992679,CALCA,375,99,711,349
CALCA_p14991566,CALCA,530,577,1179,821
CALCA_p14991571,CALCA,795,609,838,2031
CALCA_p14991579,CALCA,756,633,1407,2669
CALCA_p14992637,CALCA,941,565,1470,2188
CALCA_p14992647,CALCA,265,249,550,1796
CALCA_p14992668,CALCA,635,596,1907,1966
CALCOCO1_m54118888,CALCOCO1,1061,635,2222,2934
CALCOCO1_m54118963,CALCOCO1,345,209,919,724
CALCOCO1_m54118991,CALCOCO1,313,538,1202,1557
CALCOCO1_m54119004,CALCOCO1,815,478,1810,1607
CALCOCO1_p54118892,CALCOCO1,613,507,1654,2956
CALCOCO1_p54118921,CALCOCO1,146,180,421,536
CALCOCO1_p54118927,CALCOCO1,1063,564,1451,745
CALCOCO1_p54118971,CALCOCO1,537,599,1313,1794
CALCOCO1_p54118976,CALCOCO1,430,435,345,1007
CALCOCO1_p54118983,CALCOCO1,376,405,1545,2679
CALCOCO2_m46925479,CALCOCO2,370,317,682,1444
CALCOCO2_m46925487,CALCOCO2,202,246,202,619
CALCOCO2_m46925693,CALCOCO2,459,232,1040,498
CALCOCO2_m46925698,CALCOCO2,190,271,1656,992
CALCOCO2_m46925717,CALCOCO2,109,223,155,838
CALCOCO2_p46925490,CALCOCO2,553,690,978,1759
CALCOCO2_p46925506,CALCOCO2,644,660,1652,1815
CALCOCO2_p46925678,CALCOCO2,1036,964,2160,2669
CALCOCO2_p46925708,CALCOCO2,415,89,933,932
CALCOCO2_p46925723,CALCOCO2,149,321,1014,473
CALM1_m90867617,CALM1,383,146,356,259
CALM1_m90867623,CALM1,89,59,1067,170
CALM1_m90867699,CALM1,295,388,518,1215
CALM1_m90870299,CALM1,0,34,325,0
CALM1_p90866417,CALM1,542,767,1886,3426
CALM1_p90867724,CALM1,917,1302,2872,3358
CALM1_p90870269,CALM1,607,312,837,2187
CALM1_p90870710,CALM1,1247,923,3332,4579
CALM1_p90870818,CALM1,448,432,1043,1364
CALM1_p90870836,CALM1,605,707,1275,3289
CALML6_m1847129,CALML6,591,415,811,778
CALML6_m1847140,CALML6,411,343,846,849
CALML6_m1847154,CALML6,133,234,265,674
CALML6_m1847166,CALML6,1770,1392,2817,2859
CALML6_p1846724,CALML6,129,129,415,306
CALML6_p1847872,CALML6,263,424,439,962
CALML6_p1847887,CALML6,1163,989,1222,2267
CALML6_p1847896,CALML6,465,499,1086,778
CALML6_p1847923,CALML6,178,413,835,975
CALML6_p1847930,CALML6,678,447,1403,1443
CALR_m13049494,CALR,652,488,1169,1029
CALR_m13049539,CALR,445,491,1237,1169
CALR_m13049545,CALR,390,263,1348,936
CALR_m13049550,CALR,637,337,1556,1269
CALR_p13049499,CALR,642,522,2650,1675
CALR_p13049508,CALR,386,337,985,1341
CALR_p13049513,CALR,448,337,763,1297
CALR_p13049555,CALR,499,420,1092,1289
CALR_p13049562,CALR,199,303,472,823
CALR_p13049944,CALR,349,330,1012,807
CAMK1D_m12391824,CAMK1D,362,238,787,964
CAMK1D_m12595345,CAMK1D,1188,649,2968,2289
CAMK1D_p12391803,CAMK1D,478,525,1160,1498
CAMK1D_p12391811,CAMK1D,519,400,1416,1756
CAMK1D_p12391830,CAMK1D,566,368,1957,774
CAMK1D_p12391883,CAMK1D,1226,666,2758,3685
CAMK1D_p12595245,CAMK1D,751,839,2757,3862
CAMK1D_p12595280,CAMK1D,668,472,1544,1414
CAMK1D_p12595289,CAMK1D,619,455,1721,3093
CAMK1D_p12595295,CAMK1D,822,828,2077,2689
CAMK1G_m209768362,CAMK1G,300,188,632,867
CAMK1G_m209773351,CAMK1G,594,341,1951,1338
CAMK1G_m209773409,CAMK1G,948,850,2768,2918
CAMK1G_m209773417,CAMK1G,616,417,2707,1548
CAMK1G_m209773429,CAMK1G,407,238,1211,1082
CAMK1G_m209776584,CAMK1G,253,311,1187,721
CAMK1G_p209768318,CAMK1G,724,337,1705,1644
CAMK1G_p209768341,CAMK1G,386,358,852,2102
CAMK1G_p209768365,CAMK1G,953,935,2637,3256
CAMK1G_p209773395,CAMK1G,883,610,2613,2947
CAMK1_m9804851,CAMK1,354,324,832,1058
CAMK1_m9807470,CAMK1,2187,1864,3754,873
CAMK1_m9807478,CAMK1,720,821,2107,2383
CAMK1_m9807487,CAMK1,853,355,1216,1688
CAMK1_m9809356,CAMK1,501,302,871,1887
CAMK1_p9804820,CAMK1,1360,1377,3968,4256
CAMK1_p9804863,CAMK1,1063,585,2184,2196
CAMK1_p9807428,CAMK1,346,463,1679,1354
CAMK1_p9809345,CAMK1,544,454,1596,2311
CAMK1_p9809388,CAMK1,635,403,1408,582
CAMK2A_m149652675,CAMK2A,1241,1148,3059,3408
CAMK2A_m149652680,CAMK2A,377,510,889,1594
CAMK2A_m149652690,CAMK2A,916,974,3368,4292
CAMK2A_m149669139,CAMK2A,515,448,841,1300
CAMK2A_m149669160,CAMK2A,236,237,1056,1268
CAMK2A_p149652654,CAMK2A,647,531,1630,1078
CAMK2A_p149652694,CAMK2A,1177,1243,2696,2860
CAMK2A_p149669127,CAMK2A,409,316,597,1846
CAMK2A_p149669145,CAMK2A,878,408,1349,2387
CAMK2A_p149669152,CAMK2A,196,246,1375,1507
CAMK2B_m44323782,CAMK2B,928,401,2018,1643
CAMK2B_m44364968,CAMK2B,772,388,1280,1008
CAMK2B_m44365010,CAMK2B,405,361,996,1790
CAMK2B_p44323727,CAMK2B,435,355,2168,2217
CAMK2B_p44323756,CAMK2B,1123,832,3409,2530
CAMK2B_p44364956,CAMK2B,184,477,1408,785
CAMK2B_p44364974,CAMK2B,654,402,1958,2154
CAMK2B_p44364981,CAMK2B,186,156,199,182
CAMK2B_p44364990,CAMK2B,1137,784,2135,2999
CAMK2B_p44364999,CAMK2B,352,137,479,717
CAMK2D_m114473243,CAMK2D,239,107,201,366
CAMK2D_m114530320,CAMK2D,363,274,975,1101
CAMK2D_m114530334,CAMK2D,152,315,1229,1116
CAMK2D_m114682193,CAMK2D,1300,800,1781,3026
CAMK2D_m114682200,CAMK2D,204,320,2195,1763
CAMK2D_p114473233,CAMK2D,1044,841,3241,3429
CAMK2D_p114582855,CAMK2D,1272,634,2666,3344
CAMK2D_p114680510,CAMK2D,83,12,130,240
CAMK2D_p114682179,CAMK2D,892,200,1421,1621
CAMK2D_p114682185,CAMK2D,632,605,2437,2909
CAMK2G_m75620626,CAMK2G,1083,918,3067,2640
CAMK2G_m75632749,CAMK2G,208,204,200,558
CAMK2G_m75632819,CAMK2G,694,695,2183,2434
CAMK2G_m75634167,CAMK2G,571,214,1044,1702
CAMK2G_p75632780,CAMK2G,947,599,1011,1276
CAMK2G_p75634155,CAMK2G,258,258,542,1348
CAMK2G_p75634173,CAMK2G,296,141,278,991
CAMK2G_p75634180,CAMK2G,352,445,772,1013
CAMK2G_p75634186,CAMK2G,1298,855,2625,1400
CAMK2G_p75634192,CAMK2G,548,397,1470,925
CAMK2N2_m183978961,CAMK2N2,329,456,1137,859
CAMK2N2_m183979029,CAMK2N2,650,661,870,1891
CAMK2N2_p183978964,CAMK2N2,487,579,1451,1738
CAMK2N2_p183978977,CAMK2N2,607,607,573,920
CAMK2N2_p183978982,CAMK2N2,1533,1109,2875,2495
CAMK2N2_p183978995,CAMK2N2,781,621,1717,1898
CAMK2N2_p183979034,CAMK2N2,719,433,1914,1626
CAMK2N2_p183979039,CAMK2N2,683,408,1141,1774
CAMK2N2_p183979046,CAMK2N2,364,369,1931,1449
CAMK2N2_p183979052,CAMK2N2,703,626,787,1167
CAMK4_m110560202,CAMK4,1926,1366,4029,5793
CAMK4_m110560215,CAMK4,731,753,2498,2716
CAMK4_m110560221,CAMK4,387,184,1258,1130
CAMK4_m110560257,CAMK4,1751,1019,4140,2723
CAMK4_m110560264,CAMK4,442,210,851,1130
CAMK4_m110560270,CAMK4,888,524,862,2034
CAMK4_m110560293,CAMK4,662,354,1485,1237
CAMK4_p110560174,CAMK4,959,587,2612,2328
CAMK4_p110560207,CAMK4,226,318,1345,1694
CAMK4_p110560275,CAMK4,320,471,1218,2293
CAMKK1_m3788883,CAMKK1,1340,878,3213,2375
CAMKK1_m3788893,CAMKK1,202,235,430,680
CAMKK1_m3788899,CAMKK1,722,635,1774,1946
CAMKK1_m3788923,CAMKK1,920,802,2582,2398
CAMKK1_m3788944,CAMKK1,291,500,1945,2182
CAMKK1_m3788953,CAMKK1,350,289,1450,938
CAMKK1_m3788976,CAMKK1,593,568,1850,2114
CAMKK1_p3788856,CAMKK1,731,493,1429,1320
CAMKK1_p3788925,CAMKK1,823,587,1525,967
CAMKK1_p3788932,CAMKK1,867,393,1825,2130
CAMKK2_m121712150,CAMKK2,601,894,2565,2862
CAMKK2_m121712169,CAMKK2,991,696,2154,2095
CAMKK2_m121712184,CAMKK2,545,632,1611,1713
CAMKK2_m121712189,CAMKK2,767,1063,3253,3444
CAMKK2_m121712217,CAMKK2,863,579,2077,1207
CAMKK2_m121712226,CAMKK2,1046,1005,2999,2723
CAMKK2_p121712155,CAMKK2,1369,519,2414,4172
CAMKK2_p121712172,CAMKK2,388,437,1587,1428
CAMKK2_p121712286,CAMKK2,384,259,718,1082
CAMKK2_p121712308,CAMKK2,970,820,2905,2348
CAMKV_m49899580,CAMKV,96,98,396,982
CAMKV_m49899739,CAMKV,1090,664,2414,3087
CAMKV_m49899744,CAMKV,1064,959,2822,5298
CAMKV_m49899766,CAMKV,777,575,1342,1974
CAMKV_m49899812,CAMKV,386,347,1000,1098
CAMKV_p49899530,CAMKV,287,107,472,467
CAMKV_p49899560,CAMKV,170,305,1507,2000
CAMKV_p49899565,CAMKV,258,116,1878,941
CAMKV_p49899750,CAMKV,621,371,1786,1298
CAMKV_p49899795,CAMKV,438,644,2067,1457
CAMTA1_m6880251,CAMTA1,506,422,1072,1064
CAMTA1_m6880277,CAMTA1,267,448,849,1719
CAMTA1_m6880300,CAMTA1,223,251,722,463
CAMTA1_m6885222,CAMTA1,241,467,1043,1175
CAMTA1_p6845580,CAMTA1,496,308,928,821
CAMTA1_p6880243,CAMTA1,1247,740,1239,2137
CAMTA1_p6880288,CAMTA1,318,318,1188,984
CAMTA1_p6885138,CAMTA1,448,221,488,660
CAMTA1_p6885248,CAMTA1,470,286,1319,612
CAMTA1_p6947715,CAMTA1,1130,730,2326,2507
CAMTA2_m4889176,CAMTA2,547,128,537,828
CAMTA2_m4889189,CAMTA2,217,223,476,698
CAMTA2_p4886258,CAMTA2,290,166,273,602
CAMTA2_p4886293,CAMTA2,780,651,1393,1792
CAMTA2_p4886301,CAMTA2,158,315,357,1334
CAMTA2_p4889181,CAMTA2,679,404,945,1381
CAMTA2_p4889193,CAMTA2,317,241,757,105
CAMTA2_p4889202,CAMTA2,799,725,1577,1627
CAMTA2_p4889225,CAMTA2,580,566,2045,2822
CAMTA2_p4889248,CAMTA2,775,456,652,279
CAND1_m67663510,CAND1,147,270,209,364
CAND1_m67663517,CAND1,573,214,872,1104
CAND1_m67675736,CAND1,235,256,332,457
CAND1_m67686411,CAND1,47,114,60,282
CAND1_m67686437,CAND1,75,65,199,281
CAND1_p67663543,CAND1,273,492,1361,936
CAND1_p67675695,CAND1,64,58,276,101
CAND1_p67675722,CAND1,291,299,437,295
CAND1_p67675739,CAND1,729,321,1163,822
CAND1_p67675811,CAND1,0,70,559,204
CAND2_m12838220,CAND2,454,136,756,761
CAND2_m12838229,CAND2,720,771,1373,1249
CAND2_m12838235,CAND2,392,285,346,1294
CAND2_m12838247,CAND2,75,78,91,478
CAND2_m12838254,CAND2,775,693,1742,1645
CAND2_m12845000,CAND2,300,164,938,281
CAND2_p12838257,CAND2,37,89,422,63
CAND2_p12838265,CAND2,870,601,2033,3266
CAND2_p12844971,CAND2,473,331,688,1278
CAND2_p12844992,CAND2,1013,786,1133,1786
