sample_id,enabled,name,report_group_ids,color_by,ref_group_ids,gcf_id,strain,host,source,generic_source,country,year,given_species_name,fastani_derived_species,lineage,phylogroup,assembly_method,sequence_type,sequencing_technology,assembly_length,num_contigs,wgGC_content,grimont_biotype,ncbi_accession,BioProject,dataset_in_paper,publication_doi,ploidy
GCA_004153865_1_ASM415386v1_genomic,TRUE,GCA_004153865.1_ASM415386v1_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_004153865.1,B-41553,None,Ground beef,Food,USA,2016,Serratia liquefaciens,Serratia liquefaciens,2,4,CLC NGS Cell v. 8.5,illumina,Illumina HiSeq,5368541,37,55.54,,SAMN06055354,PRJNA335642,NCBI,10.1038/s41467-017-02522-z,1
GCA_004153875_1_ASM415387v1_genomic,TRUE,GCA_004153875.1_ASM415387v1_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_004153875.1,B-41555,None,Ground beef,Food,USA,2016,Serratia liquefaciens,Serratia liquefaciens,2,4,CLC NGS Cell v. 8.5,illumina,Illumina HiSeq,5370120,40,55.54,,SAMN06055355,PRJNA335642,NCBI,10.1038/s41467-017-02522-z,1
GCA_004153885_1_ASM415388v1_genomic,TRUE,GCA_004153885.1_ASM415388v1_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_004153885.1,B-41623,None,Raw shrimp,Fish,USA,2016,Serratia liquefaciens,Serratia liquefaciens,2,4,CLC NGS Cell v. 8.5,illumina,Illumina HiSeq,5259291,21,55.39,,SAMN06055356,PRJNA335642,NCBI,10.1038/s41467-017-02522-z,1
GCA_004196355_1_ASM419635v1_genomic,TRUE,GCA_004196355.1_ASM419635v1_genomic,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_004196355.1,RPH1,Rhodnius prolixus,midgut,Insect,Brazil,2016,Serratia marcescens,Serratia marcescens,15,2,SPAdes v. 3.1.1,illumina,Illumina Hiseq2500,5183522,26,59.64,,SRR5415137,PRJNA381635,NCBI,10.3389/fmicb.2018.03205,1
GCA_004196365_1_ASM419636v1_genomic,TRUE,GCA_004196365.1_ASM419636v1_genomic,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_004196365.1,RPA1,Rhodnius prolixus,midgut,Insect,Brazil,2016,Serratia marcescens,Serratia marcescens,14,2,SPAdes v. 3.1.1,illumina,Illumina Hiseq2500,5337607,38,59.32,,SRR5415011,PRJNA381609,NCBI,10.3389/fmicb.2018.03205,1
GCA_900108825_1_SM1890_genomic,TRUE,GCA_900108825.1_SM1890_genomic,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900108825.1,None,None,None,,None,Unknown,Serratia marcescens,Serratia marcescens,12,2,None,illumina,Unknown,5865102,174,58.27,,ERR1711267,PRJEB16676,NCBI,10.1128/genomeA.01481-16,1
GCA_900175135_1_MFPA44A14_05_10_genomic,TRUE,GCA_900175135.1_MFPA44A14-05.10_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900175135.1,MFPA44A14-05,None,organic beef carpaccio,Food,None,2009,Serratia proteamaculans,Serratia proteamaculans,6,9,None,illumina,Unknown,5368891,80,54.85,,SAMEA103936875,PRJEB20089,NCBI,10.1128/genomeA.00491-17,1
GCA_900186025_1_BXF1_genomic,TRUE,GCA_900186025.1_BXF1_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900186025.1,None,None,Diseased Pinus pinaster tree in Oliveira do Hospital; Coimbra (Portugal),Plant,None,2009,Serratia grimesii,Serratia grimesii,5,7,None,illumina,Unknown,5090820,1,52.83,,SAMEA104112386,PRJEB21173,NCBI,10.1099/mgen.0.000178,1
GCA_900187015_1_50465_F01_genomic,TRUE,GCA_900187015.1_50465_F01_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900187015.1,NCTC12148,None,None,,None,1900,Serratia ficaria,Serratia ficaria,20,6,None,illumina,Unknown,5209973,1,60.06,,ERR1802418,PRJEB6403,NCTC 3000,,1
GCA_900456915_1_56433_D01_genomic,TRUE,GCA_900456915.1_56433_D01_genomic,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900456915.1,NCTC13382,None,None,,None,Unknown,Serratia marcescens,Serratia marcescens,15,2,None,illumina,Unknown,5421161,8,59.26,,ERR2187908,PRJEB6403,NCTC 3000,,1
GCA_900456935_1_38109_A02_genomic,TRUE,GCA_900456935.1_38109_A02_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900456935.1,NCTC11543,None,None,,None,Unknown,Serratia grimesii,Serratia grimesii,5,7,None,illumina,Unknown,5106124,2,52.75,,ERR968271,PRJEB6403,NCTC 3000,,1
GCA_900456965_1_57675_G01_genomic,TRUE,GCA_900456965.1_57675_G01_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900456965.1,NCTC13194,None,None,,None,Unknown,Serratia quinivorans,Serratia proteamaculans,6,9,None,illumina,Unknown,5271917,19,54.98,,ERR2237824,PRJEB6403,NCTC 3000,,1
GCA_900457005_1_59449_G02_genomic,TRUE,GCA_900457005.1_59449_G02_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900457005.1,NCTC13189,None,None,,None,Unknown,Serratia quinivorans,Serratia quinivorans,7,1,None,illumina,Unknown,4802361,89,54.99,,ERR2508257,PRJEB6403,NCTC 3000,,1
GCA_900457055_1_32117_E02_genomic,FALSE,GCA_900457055.1_32117_E02_genomic,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900457055.1,NCTC10211,None,None,,None,Unknown,Serratia marcescens,Serratia marcescens,15,2,None,illumina,Unknown,5151569,2,59.78,,SAMEA2689778,PRJEB6403,NCTC 3000,,1
GCA_900457075_1_36672_B01_genomic,TRUE,GCA_900457075.1_36672_B01_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900457075.1,NCTC11544,None,None,,None,Unknown,Serratia quinivorans,Serratia quinivorans,7,1,None,illumina,Unknown,5875301,3,54.74,,ERR906337,PRJEB6403,NCTC 3000,,1
GCA_900457085_1_56089_E02_genomic,TRUE,GCA_900457085.1_56089_E02_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900457085.1,NCTC10861,None,None,,None,Unknown,Serratia proteamaculans,Serratia liquefaciens,2,4,None,illumina,Unknown,5521825,2,55.17,,ERR2177094,PRJEB6403,NCTC 3000,,1
GCA_900478125_1_28193_B02_genomic,TRUE,GCA_900478125.1_28193_B02_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900478125.1,NCTC12961,None,None,,None,Unknown,Serratia plymuthica,Serratia plymuthica,4,8,None,illumina,Unknown,5348135,1,55.92,,ERR581156,PRJEB6403,NCTC 3000,,1
GCA_900478395_1_32135_B01_genomic,TRUE,GCA_900478395.1_32135_B01_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900478395.1,NCTC10848 (also Grimont 39),None,None,,None,Unknown,Serratia rubidaea,Serratia rubidaea-'like',23,12,None,illumina,Unknown,4995355,1,57.72,,ERR704376,PRJEB6403,NCTC 3000,,1
GCA_900635445_1_28869_A02_genomic,TRUE,GCA_900635445.1_28869_A02_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900635445.1,NCTC11214,None,not available: to be reported later,,None,Unknown,Serratia odorifera,Serratia odorifera,21,10,None,illumina,Unknown,5272556,1,56.05,,ERR601567,PRJEB6403,NCTC 3000,,1
GCA_900635625_1_31436_B01_genomic,TRUE,GCA_900635625.1_31436_B01_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900635625.1,NCTC8900,None,not available: to be reported later,,None,Unknown,Serratia plymuthica,Serratia plymuthica,4,8,None,illumina,Unknown,5322855,1,55.81,,ERR688942,PRJEB6403,NCTC 3000,,1
GCA_900635665_1_31769_F01_genomic,FALSE,GCA_900635665.1_31769_F01_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900635665.1,NCTC9419,None,not available: to be reported later,,None,Unknown,Serratia rubidaea,Serratia rubidaea,22,11,None,illumina,Unknown,5172175,1,58.7,,SAMEA2689772,PRJEB6403,NCTC 3000,,1
GCA_900637965_1_53990_D02_genomic,TRUE,GCA_900637965.1_53990_D02_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900637965.1,NCTC8015,None,Canal water,,None,Unknown,Serratia plymuthica,Serratia plymuthica,4,8,None,illumina,Unknown,5333492,1,55.68,,ERR2125798,PRJEB6403,NCTC 3000,,1
GCA_900638005_1_53550_B01_genomic,TRUE,GCA_900638005.1_53550_B01_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900638005.1,NCTC10036,None,Finger,Human,None,Unknown,Serratia rubidaea,Serratia rubidaea,22,11,None,illumina,Unknown,5045153,1,58.97,,ERR2125754,PRJEB6403,NCTC 3000,,1
GCA_900638135_1_56433_G01_genomic,TRUE,GCA_900638135.1_56433_G01_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900638135.1,NCTC13188,None,not available: to be reported later,,None,Unknown,Serratia quinivorans,Serratia quinivorans,7,1,None,illumina,Unknown,5376744,1,55.06,,ERR2187911,PRJEB6403,NCTC 3000,,1
GCA_900638145_1_56433_F01_genomic,TRUE,GCA_900638145.1_56433_F01_genomic,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,GCA_900638145.1,NCTC13193,None,not available: to be reported later,,None,Unknown,Serratia fonticola,Serratia fonticola,1,3,None,illumina,Unknown,5831056,1,53.75,,ERR2187910,PRJEB6403,NCTC 3000,,1
SJC1001,TRUE,SJC1001,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1001,Homo_sapiens,Blood,Human,United Kingdom,2012?,Serratia marcescens,Serratia marcescens,9,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,43,59.74,,ERR9821170,PRJEB51113,UK hospitals,,1
SJC1005,TRUE,SJC1005,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1005,Homo_sapiens,Blood,Human,United Kingdom,2012?,Serratia marcescens,Serratia marcescens,14,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; PacBio,,1,59.34,,ERR9821139,PRJEB51113,UK hospitals,,1
SJC1010,TRUE,SJC1010,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1010,Homo_sapiens,Eye_Swab,Plant,United Kingdom,2012?,Serratia marcescens,Serratia marcescens,9,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,64,59.57,,ERR9821145,PRJEB51113,UK hospitals,,1
SJC1014,TRUE,SJC1014,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1014,Homo_sapiens,Wound,Human,United Kingdom,2004?,Serratia marcescens,Serratia marcescens,15,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,24,59.78,,ERR9821130,PRJEB51113,UK hospitals,,1
SJC1015,TRUE,SJC1015,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1015,Homo_sapiens,Urine,Human,United Kingdom,2004?,Serratia marcescens,Serratia marcescens,15,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,26,59.66,,ERR9821158,PRJEB51113,UK hospitals,,1
SJC1019,TRUE,SJC1019,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1019,Homo_sapiens,Blood,Human,United Kingdom,2013?,Serratia marcescens,Serratia marcescens,13,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,29,59.46,,ERR9821156,PRJEB51113,UK hospitals,,1
SJC1021,TRUE,SJC1021,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1021,Homo_sapiens,Blood,Human,United Kingdom,2013?,Serratia marcescens,Serratia marcescens,15,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,23,59.64,,ERR9821162,PRJEB51113,UK hospitals,,1
SJC1033,TRUE,SJC1033,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1033,Homo_sapiens,Catheter_Urine,Human,United Kingdom,2016?,Serratia marcescens,Serratia marcescens,13,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,28,59.36,,ERR9821140,PRJEB51113,UK hospitals,,1
SJC1036,TRUE,SJC1036,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1036,Homo_sapiens,Midstream_Urine,Human,United Kingdom,2016?,Serratia marcescens,Serratia marcescens,15,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,20,59.9,,ERR9821141,PRJEB51113,UK hospitals,,1
SJC1039,TRUE,SJC1039,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1039,Homo_sapiens,Respiratory,Human,United Kingdom,2016?,Serratia marcescens,Serratia marcescens,9,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; PacBio,,1,60.13,,ERR9821159,PRJEB51113,UK hospitals,,1
SJC1041,TRUE,SJC1041,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1041,Homo_sapiens,Respiratory,Human,United Kingdom,2016?,Serratia marcescens,Serratia marcescens,9,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,26,59.84,,ERR9821169,PRJEB51113,UK hospitals,,1
SJC1042,TRUE,SJC1042,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1042,Homo_sapiens,Respiratory,Human,United Kingdom,2016?,Serratia marcescens,Serratia marcescens,9,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; PacBio,,8,59.92,,ERR9821161,PRJEB51113,UK hospitals,,1
SJC1043,TRUE,SJC1043,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1043,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; PacBio,,4,58.95,,ERR9821136,PRJEB51113,UK hospitals,,1
SJC1044,TRUE,SJC1044,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1044,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,4,58.95,,ERR9821142,PRJEB51113,UK hospitals,,1
SJC1045,TRUE,SJC1045,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1045,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,4,58.95,,ERR9821153,PRJEB51113,UK hospitals,,1
SJC1046,TRUE,SJC1046,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1046,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,4,58.97,,ERR9821135,PRJEB51113,UK hospitals,,1
SJC1047,TRUE,SJC1047,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1047,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,76,59.85,,ERR9821138,PRJEB51113,UK hospitals,,1
SJC1048,TRUE,SJC1048,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1048,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,4,58.95,,ERR9821157,PRJEB51113,UK hospitals,,1
SJC1049,TRUE,SJC1049,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1049,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,9,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,21,60.11,,ERR9821151,PRJEB51113,UK hospitals,,1
SJC1050,TRUE,SJC1050,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1050,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,4,58.95,,ERR9821155,PRJEB51113,UK hospitals,,1
SJC1051,TRUE,SJC1051,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1051,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,4,58.88,,ERR9821131,PRJEB51113,UK hospitals,,1
SJC1052,TRUE,SJC1052,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1052,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,4,58.95,,ERR9821143,PRJEB51113,UK hospitals,,1
SJC1053,TRUE,SJC1053,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1053,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,9,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,19,60.11,,ERR9821165,PRJEB51113,UK hospitals,,1
SJC1054,TRUE,SJC1054,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1054,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,4,58.95,,ERR9821164,PRJEB51113,UK hospitals,,1
SJC1055,TRUE,SJC1055,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1055,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,13,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,32,59.41,,ERR9821147,PRJEB51113,UK hospitals,,1
SJC1056,TRUE,SJC1056,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1056,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,34,59.85,,ERR9821166,PRJEB51113,UK hospitals,,1
SJC1057,TRUE,SJC1057,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1057,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,9,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,33,59.67,,ERR9821168,PRJEB51113,UK hospitals,,1
SJC1058,TRUE,SJC1058,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1058,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,6,58.93,,ERR9821146,PRJEB51113,UK hospitals,,1
SJC1059,TRUE,SJC1059,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1059,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,9,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,30,59.67,,ERR9821149,PRJEB51113,UK hospitals,,1
SJC1060,TRUE,SJC1060,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1060,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,14,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,25,59.65,,ERR9821148,PRJEB51113,UK hospitals,,1
SJC1061,TRUE,SJC1061,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1061,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; PacBio,,7,58.92,,ERR9821167,PRJEB51113,UK hospitals,,1
SJC1062,TRUE,SJC1062,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1062,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,Canu v1.6; Unicycler v0.4.7,illumina,Illumina_MiSeq; ONT MinION,,7,58.93,,ERR9821163,PRJEB51113,UK hospitals,,1
SJC1063,TRUE,SJC1063,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1063,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia liquefaciens,Serratia liquefaciens,2,4,SPAdes v3.6.1,illumina,Illumina_MiSeq,,32,55.25,,ERR9821133,PRJEB51113,UK hospitals,,1
SJC1064,TRUE,SJC1064,validation_serratia,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1064,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia liquefaciens,Serratia liquefaciens,2,4,SPAdes v3.6.1,illumina,Illumina_MiSeq,,81,55,,ERR9821144,PRJEB51113,UK hospitals,,1
SJC1065,TRUE,SJC1065,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1065,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,13,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,29,59.42,,ERR9821152,PRJEB51113,UK hospitals,,1
SJC1066,TRUE,SJC1066,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1066,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,12,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,31,59.53,,ERR9821132,PRJEB51113,UK hospitals,,1
SJC1067,TRUE,SJC1067,validation_serratia;smarcescens,lineage;fastani_derived_species;source;dataset_in_paper,S_marcescens_Db11,,SJC1067,Homo_sapiens,Bloodstream?,Human,United Kingdom,2016,Serratia marcescens,Serratia marcescens,13,2,SPAdes v3.6.1,illumina,Illumina_MiSeq,,28,59.4,,ERR9821134,PRJEB51113,UK hospitals,,1
