geneID	TFCP2L1	ARID5A	ATF3	ESRRG	GLI2	NPAS2	NR5A2	SOX17	STAT4	TWIST2	NumPeaks	AvgPeakDistance	AvgPeakSize
ENSMUSG00000100744.1	0.0059994826	0.0058177312	0.0114539589	0.0002025731	0.0016507614	0.0028247365	0.0025802501	0.0003110434	0.0254465972	0.0516020564	7.0000000000	16487.1425781250	1464.7142333984
ENSMUSG00000093782.1	0.0172704802	0.0762281217	0.0099572466	0.0001594994	0.0020377632	0.0186715574	0.0021032254	0.0006456507	0.0252119419	0.0400444982	5.0000000000	4170.2001953125	1842.5999755859
ENSMUSG00000026159.13	0.0172396361	0.0761828847	0.0098952684	0.0001583486	0.0020287524	0.0186598869	0.0020886029	0.0006440202	0.0250832688	0.0397515843	5.0000000000	4170.2001953125	1842.5999755859
ENSMUSG00000038496.16	0.0007920614	0.0014493779	0.0000114547	0.0000018170	0.0016484492	0.0000155204	0.0000088129	0.0000314836	0.0000719885	0.0328518427	1.0000000000	0.0000000000	639.0000000000
ENSMUSG00000100432.1	0.0000089284	0.0000163379	0.0000001291	0.0000000205	0.0000185819	0.0000001750	0.0000000993	0.0000003549	0.0000008115	0.0003703184	1.0000000000	22427.0000000000	639.0000000000
ENSMUSG00000100190.1	0.0003543336	0.0006483883	0.0000051243	0.0000008128	0.0007374441	0.0000069431	0.0000039425	0.0000140844	0.0000322045	0.0146964775	1.0000000000	4022.0000000000	639.0000000000
ENSMUSG00000104423.1	0.0000120690	0.0000220848	0.0000001745	0.0000000277	0.0000251181	0.0000002365	0.0000001343	0.0000004797	0.0000010969	0.0005005778	1.0000000000	20920.0000000000	639.0000000000
ENSMUSG00000101315.1	0.0000088484	0.0000161916	0.0000001280	0.0000000203	0.0000184155	0.0000001734	0.0000000985	0.0000003517	0.0000008042	0.0003670005	1.0000000000	22472.0000000000	639.0000000000
ENSMUSG00000026166.14	0.0000036246	0.0000022446	0.0007800510	0.0000002949	0.0000001213	0.0000010570	0.0000003228	0.0000071643	0.0000191634	0.0000000984	1.0000000000	20920.0000000000	936.0000000000
ENSMUSG00000101173.1	0.0000049488	0.0000030647	0.0010650311	0.0000004027	0.0000001656	0.0000014431	0.0000004407	0.0000097817	0.0000261644	0.0000001344	1.0000000000	19363.0000000000	936.0000000000
ENSMUSG00000053161.16	0.0000034748	0.0000021519	0.0007478177	0.0000002827	0.0000001163	0.0000010133	0.0000003094	0.0000068683	0.0000183715	0.0000000944	1.0000000000	21131.0000000000	936.0000000000
ENSMUSG00000045658.16	0.0000033527	0.0012460540	0.0000229678	0.0000001009	0.0000001014	0.0000007979	0.0000006452	0.0000019478	0.0000000701	0.0000002759	1.0000000000	13383.0000000000	794.0000000000
ENSMUSG00000104396.1	0.0000345203	0.0018416976	0.0053645342	0.0000217638	0.0000005926	0.0001123576	0.0001619128	0.0000974880	0.0000210761	0.0000000745	1.0000000000	11318.0000000000	960.0000000000
ENSMUSG00000026219.14	0.0242731424	0.0019674992	0.0004224546	0.0000075721	0.0011514279	0.0012372761	0.0003305972	0.0009085934	0.0016783989	0.0660143395	1.0000000000	0.0000000000	3755.0000000000
ENSMUSG00000104503.1	0.0019518360	0.0001582093	0.0000339701	0.0000006089	0.0000925879	0.0000994910	0.0000265838	0.0000730612	0.0001349623	0.0053083019	1.0000000000	12603.0000000000	3755.0000000000
ENSMUSG00000073633.9	0.0242731424	0.0019674992	0.0004224546	0.0000075721	0.0011514279	0.0012372761	0.0003305972	0.0009085934	0.0016783989	0.0660143395	1.0000000000	0.0000000000	3755.0000000000
ENSMUSG00000026220.6	0.0082785408	0.0004561712	0.0001971947	0.0000727872	0.0000151555	0.0000007929	0.0000619146	0.0000160522	0.0000007863	0.0000008972	1.0000000000	0.0000000000	923.0000000000
ENSMUSG00000064414.1	0.0000072022	0.0000173915	0.0000252935	0.0000023852	0.0000000976	0.0000051644	0.0000266427	0.0000046914	0.0000066665	0.0000002398	1.0000000000	12027.0000000000	603.0000000000
ENSMUSG00000052760.15	0.0014927285	0.0010888261	0.0014280725	0.0000174844	0.0000009985	0.0000007659	0.0000041767	0.0000682902	0.0000210697	0.0036477256	1.0000000000	14465.0000000000	2334.0000000000
ENSMUSG00000098634.1	0.0008253408	0.0001547248	0.0001559099	0.0000096488	0.0031693205	0.0232966250	0.0027995315	0.0001279589	0.0006765543	0.0369174583	3.0000000000	8564.6669921875	1215.6666259766
ENSMUSG00000094834.1	0.0000648190	0.0000128046	0.0000104623	0.0000008305	0.0003018717	0.0020599693	0.0002571546	0.0000065001	0.0000245725	0.0035158116	2.0000000000	16994.0000000000	933.0000000000
ENSMUSG00000100217.1	0.0007668100	0.0005553961	0.0007282797	0.0000089697	0.0000309086	0.0002078596	0.0000279340	0.0000348196	0.0000110091	0.0021737851	2.0000000000	20530.0000000000	1595.5000000000
ENSMUSG00000092932.2	0.0050267693	0.0038142030	0.0048098286	0.0000601060	0.0000034648	0.0000122165	0.0000144197	0.0002320001	0.0000726417	0.0127994105	2.0000000000	16302.0000000000	1839.0000000000
ENSMUSG00000036707.16	0.0269447730	0.0204995744	0.0257822064	0.0003226363	0.0000186099	0.0000690402	0.0000774240	0.0012443303	0.0003900014	0.0687984517	2.0000000000	7740.5000000000	1839.0000000000
ENSMUSG00000026223.15	0.0043426307	0.0024078707	0.0011989465	0.0002675778	0.0004298850	0.0012894581	0.0028179243	0.0185464368	0.0169073246	0.1432143742	3.0000000000	3334.3332519531	1761.6666259766
ENSMUSG00000026224.11	0.0000005497	0.0002297331	0.0000912932	0.0039799199	0.0000000014	0.0000000020	0.0005902701	0.0000001610	0.0000000046	0.0000000973	1.0000000000	8911.0000000000	219.0000000000
ENSMUSG00000099767.1	0.0000003606	0.0000446150	0.0003410302	0.0006780483	0.0000000058	0.0000029670	0.0001005775	0.0000005171	0.0000000009	0.0000000219	2.0000000000	19778.5000000000	252.0000000000
ENSMUSG00000049608.8	0.0000151762	0.0003113713	0.0185067564	0.0000000602	0.0000003153	0.0001686841	0.0000008506	0.0000278412	0.0000000074	0.0000003047	1.0000000000	1594.0000000000	285.0000000000
ENSMUSG00000099342.1	0.0000035940	0.0000022508	0.0002764197	0.0000010477	0.0000001786	0.0000024710	0.0000007379	0.0000136397	0.0000002095	0.0000007205	2.0000000000	23218.5000000000	548.5000000000
ENSMUSG00000026226.15	0.0000043288	0.0000027109	0.0003329260	0.0000012618	0.0000002151	0.0000029761	0.0000008887	0.0000164279	0.0000002523	0.0000008678	2.0000000000	22288.5000000000	548.5000000000
ENSMUSG00000026227.11	0.0015315073	0.0003099593	0.0072166972	0.0005432054	0.0115241495	0.0002675945	0.0000670976	0.0007155750	0.0086085742	0.0321802001	6.0000000000	8542.5000000000	964.6666870117
ENSMUSG00000026229.17	0.0030308817	0.0011418821	0.0257724635	0.0000454552	0.0008508510	0.0021774332	0.0001862502	0.0000931642	0.0099483116	0.0012354905	5.0000000000	11227.7998046875	1110.0000000000
ENSMUSG00000077274.1	0.0000403241	0.0000155916	0.0003692024	0.0000003771	0.0000058408	0.0000296033	0.0000025862	0.0000010063	0.0000992776	0.0000017135	1.0000000000	21198.0000000000	1997.0000000000
ENSMUSG00000094638.1	0.0000002335	0.0000092278	0.0000059846	0.0000005368	0.0000000962	0.0000041275	0.0003453479	0.0000001690	0.0008176029	0.0005792786	1.0000000000	20182.0000000000	850.0000000000
ENSMUSG00000062590.13	0.0000129308	0.0005109264	0.0003313524	0.0000297226	0.0000053250	0.0002285336	0.0191211869	0.0000093546	0.0452689577	0.0320734373	1.0000000000	112.0000000000	850.0000000000
ENSMUSG00000026234.12	0.0062980589	0.0009613203	0.0005388436	0.0000855716	0.0086964179	0.1335256192	0.0196110909	0.0001377650	0.0004899342	0.0000655919	2.0000000000	10817.5000000000	1344.0000000000
ENSMUSG00000064837.1	0.0015490489	0.0002364126	0.0001325208	0.0000210468	0.0021389413	0.0328415132	0.0048234774	0.0000338840	0.0001204971	0.0000161325	1.0000000000	7013.0000000000	2499.0000000000
ENSMUSG00000104627.1	0.0018273030	0.0002788791	0.0001563254	0.0000248275	0.0025231573	0.0387408020	0.0056899139	0.0000399706	0.0001421418	0.0000190304	1.0000000000	6187.0000000000	2499.0000000000
ENSMUSG00000064696.1	0.0018127429	0.0002766570	0.0001550798	0.0000246296	0.0025030525	0.0384321120	0.0056445762	0.0000396521	0.0001410092	0.0000188788	1.0000000000	6227.0000000000	2499.0000000000
ENSMUSG00000064823.1	0.0042352460	0.0006464413	0.0003623493	0.0000575442	0.0058480669	0.0897917736	0.0131878406	0.0000926425	0.0003294624	0.0000441084	2.0000000000	13344.5000000000	1344.0000000000
ENSMUSG00000073627.7	0.0062980590	0.0009613247	0.0005388453	0.0000855716	0.0086964180	0.1335256192	0.0196110910	0.0001377650	0.0004899350	0.0000655919	2.0000000000	10730.5000000000	1344.0000000000
ENSMUSG00000026237.3	0.0060782827	0.0002913937	0.0000084203	0.0000043729	0.0000001346	0.0000000326	0.0009892763	0.0000048483	0.0009660626	0.0000003590	2.0000000000	8191.0000000000	402.5000000000
ENSMUSG00000036574.5	0.0065769004	0.0038500601	0.0090993929	0.0086790261	0.0001416602	0.0048853015	0.0029582339	0.0002403724	0.0105403375	0.0312134981	5.0000000000	10720.4003906250	2852.6000976562
ENSMUSG00000101328.1	0.0104954461	0.0124757249	0.0336462014	0.0029951152	0.0029611127	0.0226215709	0.0239142038	0.0056096637	0.0247342080	0.0558063747	11.0000000000	12420.8183593750	2151.9091796875
ENSMUSG00000026238.14	0.0056027761	0.0050555818	0.0393298330	0.0018465630	0.0134875358	0.0681658513	0.0046675712	0.0140680233	0.0155332346	0.1520185199	6.0000000000	9308.3330078125	2158.0000000000
ENSMUSG00000026239.14	0.0114919159	0.0174415846	0.0005815243	0.0004125380	0.0002474332	0.0002536208	0.0000881373	0.0000832015	0.0088881607	0.0001801986	2.0000000000	1992.0000000000	1201.5000000000
ENSMUSG00000102927.1	0.0074782398	0.0111452072	0.0003726026	0.0002511942	0.0001562288	0.0001539782	0.0000552448	0.0000534306	0.0058329480	0.0001169222	2.0000000000	4329.0000000000	1201.5000000000
ENSMUSG00000026240.12	0.0115574030	0.0177382480	0.0005904446	0.0004315217	0.0002534550	0.0002657266	0.0000906725	0.0000843616	0.0088915208	0.0001815532	2.0000000000	1854.5000000000	1201.5000000000
ENSMUSG00000053333.15	0.0002599310	0.0017730869	0.0010777841	0.0000021728	0.0008596576	0.0002940740	0.0000040234	0.0001412825	0.0000015045	0.0000664376	1.0000000000	0.0000000000	1472.0000000000
ENSMUSG00000102383.1	0.0000395436	0.0000762787	0.0001674784	0.0000285716	0.0000000711	0.0000009844	0.0000066306	0.0000591407	0.0024566562	0.0083403950	1.0000000000	6846.0000000000	906.0000000000
ENSMUSG00000104400.1	0.0001237179	0.0002386489	0.0005239804	0.0000893905	0.0000002225	0.0000030798	0.0000207449	0.0001850302	0.0076860052	0.0260941351	1.0000000000	1143.0000000000	906.0000000000
ENSMUSG00000099401.1	0.0001951119	0.0007695617	0.0002220992	0.0032068719	0.0001363579	0.0006750153	0.0033018992	0.0000194438	0.0000295251	0.0118253205	2.0000000000	17133.0000000000	2404.5000000000
ENSMUSG00000103984.1	0.0016427169	0.0157279882	0.0002715476	0.0000913587	0.0004599075	0.0210090602	0.0038483063	0.0004109265	0.0000132666	0.0079450102	2.0000000000	3670.5000000000	951.5000000000
ENSMUSG00000101940.1	0.0014354093	0.0044294321	0.0018080163	0.0258544433	0.0010719002	0.0028495548	0.0261578934	0.0001150821	0.0003514370	0.1001578933	2.0000000000	9623.5000000000	3407.0000000000
ENSMUSG00000101625.1	0.0014215858	0.0041586142	0.0013545349	0.0133060870	0.0008683611	0.0015945909	0.0135148697	0.0001565319	0.0014241991	0.1034025593	2.0000000000	5229.5000000000	3407.0000000000
ENSMUSG00000026246.12	0.0012822907	0.0035658463	0.0008676905	0.0020143250	0.0006263688	0.0004415095	0.0021281464	0.0001757542	0.0021585546	0.0966887621	2.0000000000	8866.5000000000	3407.0000000000
ENSMUSG00000079440.2	0.0001144166	0.0003150836	0.0000715152	0.0000131183	0.0000532724	0.0000227662	0.0000220315	0.0000162588	0.0002071825	0.0086843971	1.0000000000	13584.0000000000	3463.0000000000
ENSMUSG00000036480.9	0.0000469504	0.0000003475	0.0000011797	0.0000000277	0.0000006468	0.0000000029	0.0000003311	0.0000013007	0.0000000097	0.0000234620	1.0000000000	3642.0000000000	206.0000000000
ENSMUSG00000026251.13	0.0000986932	0.0000095639	0.0000045488	0.0000384171	0.0000068579	0.0000001477	0.0000016945	0.0000058581	0.0000021669	0.0007232285	2.0000000000	13088.0000000000	1119.0000000000
ENSMUSG00000026253.14	0.0008314734	0.0001903690	0.0000618177	0.0007901798	0.0001323883	0.0000077459	0.0001479260	0.0000782738	0.0000363019	0.0116101827	5.0000000000	12596.4003906250	586.7999877930
ENSMUSG00000026254.17	0.0047729633	0.0012467390	0.0003659859	0.0045954411	0.0009385182	0.0004754849	0.0009281440	0.0007037096	0.0002494699	0.0664923799	5.0000000000	5761.2001953125	1119.0000000000
ENSMUSG00000088318.1	0.0033585140	0.0526482813	0.0032053435	0.0021453855	0.0057814084	0.0059602336	0.0033388781	0.0023800871	0.0295015751	0.1312101037	7.0000000000	10901.0000000000	2519.0000000000
ENSMUSG00000026255.15	0.0125462847	0.0278717941	0.0131666097	0.0102555107	0.0194441514	0.0341386651	0.0044664312	0.0034414155	0.0292923750	0.0731745528	8.0000000000	11134.8750000000	1912.6250000000
ENSMUSG00000089821.1	0.0141426827	0.0273093740	0.0152735975	0.0119181711	0.0227198290	0.0343028260	0.0050964978	0.0038401580	0.0293959230	0.0812002315	8.0000000000	11033.5000000000	1912.6250000000
ENSMUSG00000048000.15	0.0664095110	0.0051844305	0.0278818826	0.0446922511	0.0001229155	0.0017508170	0.0448450505	0.0003276256	0.0002284637	0.0992245983	8.0000000000	12134.0000000000	919.0000000000
ENSMUSG00000095281.1	0.0055018384	0.0013024320	0.0024224679	0.0037145200	0.0000086772	0.0001367233	0.0037461873	0.0000324911	0.0000119855	0.0082147413	5.0000000000	11602.2001953125	833.2000122070
ENSMUSG00000026258.5	0.0000000906	0.0000173299	0.0000017293	0.0000000009	0.0000003216	0.0000117090	0.0000000258	0.0001261990	0.0000001491	0.0000000047	1.0000000000	2889.0000000000	205.0000000000
ENSMUSG00000026259.14	0.0001430403	0.0049011149	0.0271529509	0.0215892494	0.0000260120	0.0673968066	0.0017000891	0.0009777170	0.0018794585	0.0328538504	2.0000000000	9877.5000000000	1083.0000000000
ENSMUSG00000090994.1	0.0000282439	0.0000550993	0.0043843456	0.0000034708	0.0000015848	0.0000865066	0.0000912459	0.0000196179	0.0000001564	0.0000008688	1.0000000000	8831.0000000000	593.0000000000
ENSMUSG00000026288.14	0.0186552652	0.0018290420	0.0306456492	0.0015676163	0.0014783667	0.0012508491	0.0006254748	0.0001883060	0.0075887708	0.0373902249	7.0000000000	10809.2861328125	1062.1428222656
ENSMUSG00000026289.15	0.0069184783	0.0025579070	0.0006790509	0.0001131056	0.0000152255	0.0000103738	0.0001659047	0.0000116187	0.0000493054	0.0002103927	1.0000000000	0.0000000000	1720.0000000000
ENSMUSG00000087968.1	0.0001331887	0.0000606728	0.0000130861	0.0000021965	0.0000002932	0.0000010430	0.0000031945	0.0000002651	0.0000009582	0.0000040524	2.0000000000	20243.0000000000	943.5000000000
ENSMUSG00000089281.1	0.0000000096	0.0000524532	0.0000000633	0.0000000879	0.0000000003	0.0000038695	0.0000000032	0.0000001901	0.0000000414	0.0000000099	1.0000000000	13117.0000000000	167.0000000000
ENSMUSG00000056055.13	0.0000021263	0.0002704513	0.0002081267	0.0003493257	0.0000102294	0.0001332158	0.0004002607	0.0000020243	0.0000042414	0.0000000898	2.0000000000	15047.5000000000	946.0000000000
ENSMUSG00000070738.10	0.0024551071	0.0261278106	0.0138374859	0.0038099740	0.0013891302	0.0007640409	0.0010772177	0.0009513526	0.0107213649	0.0484234202	4.0000000000	7559.5000000000	1512.5000000000
ENSMUSG00000101942.1	0.0024545892	0.0215268251	0.0115159648	0.0037147462	0.0013159768	0.0008352326	0.0009637456	0.0009435197	0.0107050823	0.0456352022	4.0000000000	7812.5000000000	1512.5000000000
ENSMUSG00000103996.1	0.0003375624	0.0025691071	0.0013464222	0.0004638122	0.0001734330	0.0001603798	0.0001699104	0.0001299282	0.0014811023	0.0060027477	4.0000000000	12212.2500000000	1159.5000000000
ENSMUSG00000103591.1	0.0102546836	0.0230517110	0.0007181654	0.0005227855	0.0000985220	0.0009139933	0.0001530190	0.0005392196	0.0044073851	0.0894285160	3.0000000000	8732.6669921875	999.0000000000
ENSMUSG00000005501.14	0.0002097650	0.0010119694	0.0003456870	0.0000084619	0.0003123345	0.0000249922	0.0000372489	0.0002447602	0.0017240294	0.0000027986	1.0000000000	0.0000000000	1459.0000000000
ENSMUSG00000095942.1	0.0000515106	0.0002485027	0.0000848881	0.0000020779	0.0000766979	0.0000061372	0.0000091470	0.0000601042	0.0004233586	0.0000006872	1.0000000000	7021.0000000000	1459.0000000000
ENSMUSG00000084021.1	0.0000141595	0.0000683098	0.0000233345	0.0000005712	0.0000210832	0.0000016870	0.0000025144	0.0000165218	0.0001163752	0.0000001889	1.0000000000	13478.0000000000	1459.0000000000
ENSMUSG00000083478.1	0.0000080397	0.0000387858	0.0000132492	0.0000003243	0.0000119709	0.0000009579	0.0000014276	0.0000093809	0.0000660769	0.0000001073	1.0000000000	16308.0000000000	1459.0000000000
ENSMUSG00000092220.1	0.0000213571	0.0000002792	0.0000000424	0.0000000522	0.0000001612	0.0000008545	0.0000002784	0.0000005807	0.0000000054	0.0025245893	1.0000000000	12845.0000000000	405.0000000000
ENSMUSG00000090175.1	0.0000029957	0.0000173269	0.0000015285	0.0000000332	0.0000000472	0.0000026510	0.0000001152	0.0000041806	0.0000224057	0.0000000055	1.0000000000	23042.0000000000	640.0000000000
ENSMUSG00000089675.1	0.0000899974	0.0005205367	0.0000459200	0.0000009971	0.0000014171	0.0000796408	0.0000034602	0.0001255946	0.0006731154	0.0000001666	1.0000000000	6029.0000000000	640.0000000000
ENSMUSG00000090124.7	0.0002675699	0.0015475997	0.0001365241	0.0000029645	0.0000042132	0.0002367789	0.0000102875	0.0003734034	0.0020012290	0.0000004952	1.0000000000	581.0000000000	640.0000000000
ENSMUSG00000082837.1	0.0001511361	0.0008741574	0.0000771153	0.0000016745	0.0000023798	0.0001337439	0.0000058108	0.0002109159	0.0011303886	0.0000002797	1.0000000000	3437.0000000000	640.0000000000
ENSMUSG00000090145.7	0.0000520071	0.0003008045	0.0000265360	0.0000005762	0.0000008189	0.0000460223	0.0000019996	0.0000725778	0.0003889757	0.0000000962	1.0000000000	8771.0000000000	640.0000000000
ENSMUSG00000084195.1	0.0001112140	0.0001620229	0.0064836240	0.0000067568	0.0000015279	0.0003014969	0.0000006499	0.0000085174	0.0000023250	0.0082906793	1.0000000000	6876.0000000000	804.0000000000
ENSMUSG00000081261.1	0.0001948940	0.0002839329	0.0113620586	0.0000118408	0.0000026775	0.0005283504	0.0000011390	0.0000149261	0.0000040744	0.0145287858	1.0000000000	4071.0000000000	804.0000000000
ENSMUSG00000054545.17	0.0004098765	0.0005971318	0.0238952481	0.0000249020	0.0000056309	0.0011111598	0.0000023953	0.0000313906	0.0000085687	0.0305551091	1.0000000000	354.0000000000	804.0000000000
ENSMUSG00000081602.1	0.0000405468	0.0000590709	0.0023638216	0.0000024634	0.0000005570	0.0001099207	0.0000002370	0.0000031053	0.0000008477	0.0030226439	1.0000000000	11921.0000000000	804.0000000000
ENSMUSG00000082513.1	0.0000159595	0.0000232508	0.0009304189	0.0000009696	0.0000002193	0.0000432657	0.0000000933	0.0000012223	0.0000003336	0.0011897366	1.0000000000	16583.0000000000	804.0000000000
ENSMUSG00000082677.1	0.0000092078	0.0000134145	0.0005368050	0.0000005594	0.0000001265	0.0000249621	0.0000000538	0.0000007052	0.0000001925	0.0006864183	1.0000000000	19333.0000000000	804.0000000000
ENSMUSG00000081488.1	0.0000066578	0.0000000870	0.0000000132	0.0000000163	0.0000000503	0.0000002664	0.0000000868	0.0000001810	0.0000000017	0.0007870043	1.0000000000	18673.0000000000	405.0000000000
ENSMUSG00000083277.1	0.0000189837	0.0000002481	0.0000000377	0.0000000464	0.0000001433	0.0000007595	0.0000002474	0.0000005162	0.0000000048	0.0022440413	1.0000000000	13434.0000000000	405.0000000000
ENSMUSG00000090171.1	0.0001081568	0.0000014137	0.0000002147	0.0000002642	0.0000008166	0.0000043271	0.0000014096	0.0000029410	0.0000000276	0.0127850740	1.0000000000	4734.0000000000	405.0000000000
ENSMUSG00000081984.3	0.0002763815	0.0000036126	0.0000005487	0.0000006750	0.0000020866	0.0000110574	0.0000036022	0.0000075154	0.0000000704	0.0326706917	1.0000000000	43.0000000000	405.0000000000
ENSMUSG00000089960.1	0.0000803492	0.0000010502	0.0000001595	0.0000001962	0.0000006066	0.0000032146	0.0000010472	0.0000021849	0.0000000205	0.0094979729	1.0000000000	6220.0000000000	405.0000000000
ENSMUSG00000079429.9	0.0000039788	0.0000000520	0.0000000079	0.0000000097	0.0000000300	0.0000001592	0.0000000519	0.0000001082	0.0000000010	0.0004703296	1.0000000000	21247.0000000000	405.0000000000
