Channel State,Experiment Time (minutes),State Time (samples)
zero,991,497308
zero,992,428721
zero,993,352621
zero,994,232536
zero,995,391882
zero,996,358518
zero,997,264786
zero,998,112584
zero,999,91580
zero,1000,204204
zero,1001,307718
zero,1002,207803
zero,1003,55261
zero,1004,269918
zero,1005,444914
zero,1006,480875
zero,1007,590793
zero,1008,633709
zero,1009,546146
zero,1010,701424
zero,1011,464859
zero,1012,382503
zero,1013,355605
zero,1014,141817
zero,1015,282830
zero,1016,245319
zero,1017,198499
zero,1018,218907
zero,1019,360843
zero,1020,244876
zero,1021,345868
zero,1022,377939
zero,1023,647737
zero,1024,553951
zero,1025,399234
zero,1026,418051
zero,1027,346082
zero,1028,468671
zero,1029,296908
zero,1030,175309
zero,1031,328773
zero,1032,364909
zero,1033,274442
zero,1034,279640
zero,1035,360185
zero,1036,510214
zero,1037,368298
zero,1038,283059
zero,1039,232282
zero,1040,259251
zero,1041,209887
zero,1042,83182
zero,1043,75221
zero,1044,168084899
zero,1045,306523421
zero,1046,231765754
zero,1047,186688915
zero,1048,168784932
zero,1049,657948
zero,1050,569866
zero,1051,584779
zero,1052,816279
zero,1053,838448
zero,1054,741645
zero,1055,371622
zero,1056,238582
zero,1057,243592
zero,1058,251450
zero,1059,308537
zero,1060,369008
zero,1061,445018
zero,1062,252327
zero,1063,491142
zero,1064,584327
zero,1065,711267
zero,1066,962915
zero,1067,968329
zero,1068,919870
zero,1069,691720
zero,1070,694042
zero,1071,414429
zero,1072,551573
zero,1073,582665
zero,1074,319521
zero,1075,407597
zero,1076,290732
zero,1077,241333
zero,1078,232996
zero,1079,347450
zero,1080,210789
zero,1081,329793
zero,1082,429031
zero,1083,228828
zero,1084,436887
zero,1085,506826
zero,1086,406924
zero,1087,547082
zero,1088,604349
zero,1089,449413
zero,1090,308909
zero,1091,558434
zero,1092,629054
zero,1093,586376
zero,1094,622228
zero,1095,506462
zero,1096,474409
zero,1097,597179
zero,1098,505829
zero,1099,343282
zero,1100,330145
zero,1101,269802
zero,1102,246933
zero,1103,288768
zero,1104,281395
zero,1105,225486
zero,1106,435081
zero,1107,570576
zero,1108,448241
zero,1109,416300
zero,1110,314473
zero,1111,313264
zero,1112,379667
zero,1113,486245
zero,1114,489143
zero,1115,366947
zero,1116,446532
zero,1117,426900
zero,1118,670062
zero,1119,590868
zero,1120,590070
zero,1121,712555
zero,1122,428714
zero,1123,283314
zero,1124,223539
zero,1125,308960
zero,1126,353297
zero,1127,292258
zero,1128,410837
zero,1129,376871
zero,1130,455787
zero,1131,425610
zero,1132,679406
zero,1133,707629
zero,1134,619277
zero,1135,570641
zero,1136,596852
zero,1137,486177
zero,1138,180663
zero,1139,172333364
zero,1140,310020537
zero,1141,219958398
zero,1142,192520315
zero,1143,167467149
zero,1144,194905
zero,1145,130087
zero,1146,285497
zero,1147,356029
zero,1148,341150
zero,1149,215353
zero,1150,271789
zero,1151,472441
zero,1152,345637
zero,1153,308598
zero,1154,539798
zero,1155,435738
zero,1156,218044
zero,1157,87335
zero,1158,213164
zero,1159,368808
zero,1160,726052
zero,1161,596080
zero,1162,722358
zero,1163,595637
zero,1164,722910
zero,1165,838640
zero,1166,582656
zero,1167,603351
zero,1168,437048
zero,1169,330947
zero,1170,419635
zero,1171,297411
zero,1172,269084
zero,1173,210868
zero,1174,227130
zero,1175,138878
zero,1176,314335
zero,1177,247485
zero,1178,487005
zero,1179,508971
zero,1180,876054
zero,1181,618203
zero,1182,581017
zero,1183,724026
zero,1184,694206
zero,1185,450877
zero,1186,453656
zero,1187,503895
zero,1188,411931
zero,1189,318157
zero,1190,434868
zero,1191,579476
zero,1192,442148
zero,1193,303314
zero,1194,401514
zero,1195,586411
zero,1196,383792
zero,1197,450207
zero,1198,651091
zero,1199,474816
zero,1200,330326
zero,1201,244546
zero,1202,348127
zero,1203,207849
zero,1204,256713
zero,1205,429383
zero,1206,331458
zero,1207,590168
zero,1208,359739
zero,1209,485857
zero,1210,381889
zero,1211,482381
zero,1212,822196
zero,1213,1091743
zero,1214,937841
zero,1215,669907
zero,1216,918143
zero,1217,783503
zero,1218,618784
zero,1219,325251
zero,1220,257274
zero,1221,289191
zero,1222,304041
zero,1223,204388
zero,1224,333281
zero,1225,464084
zero,1226,480082
zero,1227,463769
zero,1228,533457
zero,1229,456830
zero,1230,613524
zero,1231,657480
zero,1232,565597
zero,1233,135434
zero,1234,171724595
zero,1235,321558649
zero,1236,225905454
zero,1237,194433920
zero,1238,170719758
zero,1239,213775
zero,1240,221808
zero,1241,303782
zero,1242,392209
zero,1243,428667
zero,1244,545320
zero,1245,605683
zero,1246,566634
zero,1247,639765
zero,1248,586696
zero,1249,444019
zero,1250,668035
zero,1251,657955
zero,1252,500452
zero,1253,463188
zero,1254,823295
zero,1255,459919
zero,1256,630045
zero,1257,820455
zero,1258,788478
zero,1259,902631
zero,1260,583749
zero,1261,1051198
zero,1262,531980
zero,1263,474488
zero,1264,599639
zero,1265,488189
zero,1266,309720
zero,1267,294224
zero,1268,640356
zero,1269,531859
zero,1270,709385
zero,1271,773612
zero,1272,805139
zero,1273,909446
zero,1274,745153
zero,1275,659721
zero,1276,568068
zero,1277,537856
zero,1278,486182
zero,1279,610896
zero,1280,918591
zero,1281,653129
zero,1282,554446
zero,1283,734010
zero,1284,821392
zero,1285,435539
zero,1286,513268
zero,1287,601924
zero,1288,680641
zero,1289,748343
zero,1290,349722
zero,1291,238579
zero,1292,318811
zero,1293,408733
zero,1294,676019
zero,1295,582790
zero,1296,406462
zero,1297,444210
zero,1298,368136
zero,1299,421136
zero,1300,282422
zero,1301,212259
zero,1302,346980
zero,1303,425556
zero,1304,373055
zero,1305,485557
zero,1306,412426
zero,1307,393472
zero,1308,292811
zero,1309,197035
zero,1310,174181
zero,1311,247570
zero,1312,278722
zero,1313,421045
zero,1314,372103
zero,1315,245909
zero,1316,388452
zero,1317,307840
zero,1318,412411
zero,1319,522331
zero,1320,627923
zero,1321,784483
zero,1322,457154
zero,1323,819065
zero,1324,445694
zero,1325,636601
zero,1326,377292
zero,1327,569935
zero,1328,253179
zero,1329,180871026
zero,1330,323852243
zero,1331,220643018
zero,1332,200853475
zero,1333,161250467
zero,1334,198189
zero,1335,355778
zero,1336,370826
zero,1337,212470
zero,1338,348653
zero,1339,438252
zero,1340,381029
zero,1341,675274
zero,1342,439204
zero,1343,628044
zero,1344,746942
zero,1345,878417
zero,1346,614570
zero,1347,563781
zero,1348,605401
zero,1349,614954
zero,1350,443918
zero,1351,417625
zero,1352,339144
zero,1353,354884
zero,1354,478136
zero,1355,360250
zero,1356,444055
zero,1357,637294
zero,1358,492549
zero,1359,382514
zero,1360,539555
zero,1361,440422
zero,1362,553864
zero,1363,359114
zero,1364,594012
zero,1365,251562
zero,1366,239917
zero,1367,190506
zero,1368,277994
zero,1369,312026
zero,1370,322501
zero,1371,438467
zero,1372,275804
zero,1373,476042
zero,1374,214151
zero,1375,131989
zero,1376,415639
zero,1377,523169
zero,1378,322359
zero,1379,508517
zero,1380,449936
zero,1381,379842
zero,1382,448989
zero,1383,343860
zero,1384,344252
zero,1385,723475
zero,1386,621002
zero,1387,548009
zero,1388,467408
zero,1389,337339
zero,1390,238820
zero,1391,258800
zero,1392,240655
zero,1393,120243
zero,1394,299703
zero,1395,445637
zero,1396,484958
zero,1397,754472
zero,1398,435407
zero,1399,345111
zero,1400,536583
zero,1401,468598
zero,1402,333910
zero,1403,596808
zero,1404,667710
zero,1405,577414
zero,1406,734084
zero,1407,603140
zero,1408,537939
zero,1409,474200
zero,1410,698393
zero,1411,873532
zero,1412,1178810
zero,1413,927504
zero,1414,976445
zero,1415,578355
zero,1416,435065
zero,1417,692443
zero,1418,659728
zero,1419,477427
zero,1420,432181
zero,1421,741522
zero,1422,662425
zero,1423,386503
zero,1424,182037825
zero,1425,321464888
zero,1426,225835728
zero,1427,201770818
zero,1428,165225012
zero,1429,352824
zero,1430,363922
zero,1431,500387
zero,1432,765089
zero,1433,386292
zero,1434,434895
zero,1435,436831
zero,1436,514725
zero,1437,607894
zero,1438,697092
zero,1439,617227
zero,1440,684253
zero,1441,699319
zero,1442,524070
zero,1443,592409
zero,1444,739867
zero,1445,397547
zero,1446,520211
zero,1447,614095
zero,1448,755726
zero,1449,757329
zero,1450,797774
zero,1451,679682
zero,1452,629773
zero,1453,682434
zero,1454,703143
zero,1455,798155
zero,1456,664593
zero,1457,575802
zero,1458,472668
zero,1459,396973
zero,1460,553172
zero,1461,508735
zero,1462,597790
zero,1463,552380
zero,1464,535642
zero,1465,603363
zero,1466,677465
zero,1467,645276
zero,1468,264169
zero,1469,427011
zero,1470,415679
zero,1471,352071
zero,1472,437550
zero,1473,499593
zero,1474,684279
zero,1475,471517
zero,1476,651248
zero,1477,809623
zero,1478,776680
zero,1479,784181
zero,1480,465267
zero,1481,445944
zero,1482,323754
zero,1483,238966
zero,1484,363059
zero,1485,428739
zero,1486,507307
zero,1487,319791
zero,1488,506250
zero,1489,358964
zero,1490,413641
zero,1491,270986
zero,1492,215352
zero,1493,164546
zero,1494,194005
zero,1495,408387
zero,1496,283231
zero,1497,235715
zero,1498,419300
zero,1499,506762
zero,1500,376250
zero,1501,174395
zero,1502,346275
zero,1503,342871
zero,1504,265091
zero,1505,296949
zero,1506,281946
zero,1507,267413
zero,1508,126428
zero,1509,187086
zero,1510,146602
zero,1511,250897
zero,1512,457748
zero,1513,341660
zero,1514,306794
zero,1515,273836
zero,1516,336285
zero,1517,307966
zero,1518,103798
zero,1519,187902635
zero,1520,319344392
zero,1521,225696241
zero,1522,207061867
zero,1523,158032271
zero,1524,64645
zero,1525,193603
zero,1526,261563
zero,1527,305572
zero,1528,385554
zero,1529,470995
zero,1530,368048
zero,1531,468690
zero,1532,479878
zero,1533,344329
zero,1534,656141
zero,1535,890844
zero,1536,973808
zero,1537,776396
zero,1538,910689
zero,1539,1167357
zero,1540,1029017
zero,1541,909712
zero,1542,880631
zero,1543,1019055
zero,1544,938336
zero,1545,864394
zero,1546,931363
zero,1547,850806
zero,1548,668847
zero,1549,467753
zero,1550,475209
zero,1551,551475
zero,1552,634467
zero,1553,445826
zero,1554,385142
zero,1555,417409
zero,1556,507497
zero,1557,476965
zero,1558,569008
zero,1559,591583
zero,1560,749363
zero,1561,787412
zero,1562,614994
zero,1563,587215
zero,1564,367253
zero,1565,434679
zero,1566,481321
zero,1567,380860
zero,1568,447200
zero,1569,453047
zero,1570,417549
zero,1571,508230
zero,1572,550436
zero,1573,716105
zero,1574,560969
zero,1575,720559
zero,1576,1042659
zero,1577,812290
zero,1578,726845
zero,1579,618572
zero,1580,532081
zero,1581,474513
zero,1582,172029
zero,1583,203120
zero,1584,415680
zero,1585,178176
zero,1586,448090
zero,1587,742127
zero,1588,1120242
zero,1589,944950
zero,1590,1031516
zero,1591,1304520
zero,1592,1305004
zero,1593,1165743
zero,1594,873654
zero,1595,941891
zero,1596,998070
zero,1597,1141575
zero,1598,912744
zero,1599,592941
zero,1600,651071
zero,1601,735874
zero,1602,774970
zero,1603,751133
zero,1604,912985
zero,1605,975101
zero,1606,835807
zero,1607,1083407
zero,1608,938324
zero,1609,621837
zero,1610,565382
zero,1611,531793
zero,1612,879145
zero,1613,493477
zero,1614,198473758
zero,1615,308588649
zero,1616,234728836
zero,1617,224066007
zero,1618,151149350
zero,1619,741225
zero,1620,645848
zero,1621,784729
zero,1622,928104
zero,1623,834066
zero,1624,736475
zero,1625,440616
zero,1626,537998
zero,1627,535054
zero,1628,542579
zero,1629,454740
zero,1630,447531
zero,1631,734888
zero,1632,871460
zero,1633,1135480
zero,1634,1277666
zero,1635,1525560
zero,1636,1557286
zero,1637,1261468
zero,1638,976253
zero,1639,689363
zero,1640,736062
zero,1641,671363
zero,1642,852326
zero,1643,924637
zero,1644,1195215
zero,1645,1127880
zero,1646,982161
zero,1647,1015118
zero,1648,855988
zero,1649,716666
zero,1650,716096
zero,1651,1050796
zero,1652,749554
zero,1653,867147
zero,1654,1033518
zero,1655,731467
zero,1656,614374
zero,1657,465524
zero,1658,510352
zero,1659,461430
zero,1660,499833
zero,1661,542640
zero,1662,574765
zero,1663,581508
zero,1664,599349
zero,1665,571021
zero,1666,456064
zero,1667,591959
zero,1668,505186
zero,1669,644840
zero,1670,536777
zero,1671,503561
zero,1672,695899
zero,1673,663105
zero,1674,652154
zero,1675,811445
zero,1676,553041
zero,1677,836069
zero,1678,683412
zero,1679,876799
zero,1680,1306969
zero,1681,1212728
zero,1682,1619574
zero,1683,1709407
zero,1684,1660834
zero,1685,1817032
zero,1686,1947350
zero,1687,2131884
zero,1688,2175061
zero,1689,2196676
zero,1690,1977138
zero,1691,2144305
zero,1692,1987876
zero,1693,1758476
zero,1694,1746821
zero,1695,1581028
zero,1696,1331368
zero,1697,1313588
zero,1698,1010579
zero,1699,1123983
zero,1700,893158
zero,1701,797028
zero,1702,858242
zero,1703,642205
zero,1704,862590
zero,1705,813440
zero,1706,911063
zero,1707,835368
zero,1708,347350
zero,1709,214011978
zero,1710,344983442
zero,1711,254019653
zero,1712,252545167
zero,1713,150112764
zero,1714,315567
zero,1715,367004
zero,1716,550697
zero,1717,676612
zero,1718,632063
zero,1719,347780
zero,1720,520078
zero,1721,283935
zero,1722,273347
zero,1723,391277
zero,1724,392568
zero,1725,376548
zero,1726,515302
zero,1727,671454
zero,1728,775382
zero,1729,647430
zero,1730,601687
zero,1731,530675
zero,1732,613782
zero,1733,748482
zero,1734,580707
zero,1735,523727
zero,1736,653916
zero,1737,478110
zero,1738,407104
zero,1739,395237
zero,1740,356397
zero,1741,527761
zero,1742,701855
zero,1743,574229
zero,1744,761979
zero,1745,591795
zero,1746,305177
zero,1747,276887
zero,1748,145726
zero,1749,320556
zero,1750,431602
zero,1751,320793
zero,1752,259535
zero,1753,401336
zero,1754,367390
zero,1755,340678
zero,1756,448872
zero,1757,416510
zero,1758,401483
zero,1759,538927
zero,1760,410996
zero,1761,572822
zero,1762,575354
zero,1763,669580
zero,1764,750352
zero,1765,331607
zero,1766,306716
zero,1767,195239
zero,1768,408112
zero,1769,463091
zero,1770,411352
zero,1771,491021
zero,1772,537020
zero,1773,688643
zero,1774,526040
zero,1775,560237
zero,1776,588278
zero,1777,610007
zero,1778,599455
zero,1779,327636
zero,1780,420548
zero,1781,255982
zero,1782,120123
zero,1783,210587
zero,1784,98850
zero,1785,204728
zero,1786,433876
zero,1787,543933
zero,1788,328381
zero,1789,306750
zero,1790,441469
zero,1791,348400
zero,1792,166370
zero,1793,411105
zero,1794,273460
zero,1795,214081
zero,1796,172532
zero,1797,323414
zero,1798,376018
zero,1799,514826
zero,1800,427956
zero,1801,258186
zero,1802,352927
zero,1803,194631
zero,1804,224682669
zero,1805,350325383
zero,1806,258062423
zero,1807,263133799
zero,1808,135249636
zero,1809,396362
zero,1810,503285
zero,1811,505646
zero,1812,507336
zero,1813,513685
zero,1814,915351
zero,1815,836489
zero,1816,545632
zero,1817,713536
zero,1818,750178
zero,1819,789156
zero,1820,419355
zero,1821,202862
zero,1822,369805
zero,1823,647467
zero,1824,466281
zero,1825,427946
zero,1826,508927
zero,1827,561382
zero,1828,432958
zero,1829,507859
zero,1830,499417
zero,1831,542954
zero,1832,480506
zero,1833,486353
zero,1834,570086
zero,1835,728470
zero,1836,642477
zero,1837,678348
zero,1838,643206
zero,1839,501055
zero,1840,431183
zero,1841,375350
zero,1842,676374
zero,1843,528352
zero,1844,422969
zero,1845,426200
zero,1846,522599
zero,1847,641389
zero,1848,520171
zero,1849,505011
zero,1850,451268
zero,1851,274485
zero,1852,220024
zero,1853,186842
zero,1854,215744
zero,1855,162514
zero,1856,506654
zero,1857,666609
zero,1858,418011
zero,1859,571705
zero,1860,515832
zero,1861,444579
zero,1862,486281
zero,1863,416036
zero,1864,503095
zero,1865,437943
zero,1866,587355
zero,1867,361622
zero,1868,333946
zero,1869,484647
zero,1870,246446
zero,1871,318362
zero,1872,250529
zero,1873,444400
zero,1874,402365
zero,1875,418043
zero,1876,493330
zero,1877,549187
zero,1878,575728
zero,1879,520452
zero,1880,724881
zero,1881,678587
zero,1882,656283
zero,1883,463111
zero,1884,639273
zero,1885,260251
zero,1886,247129
zero,1887,127332
zero,1888,410464
zero,1889,359971
zero,1890,428424
zero,1891,542510
zero,1892,328716
zero,1893,421029
zero,1894,293036
zero,1895,267002
zero,1896,215850
zero,1897,260841
zero,1898,142827
zero,1899,228964194
zero,1900,336075086
zero,1901,258876852
zero,1902,258972028
zero,1903,139712746
zero,1904,276113
zero,1905,398864
zero,1906,518692
zero,1907,342617
zero,1908,328532
zero,1909,648600
zero,1910,637777
zero,1911,531455
zero,1912,180106
zero,1913,155968
zero,1914,223674
zero,1915,272513
zero,1916,218828
zero,1917,319557
zero,1918,550751
zero,1919,351000
zero,1920,587079
zero,1921,388048
zero,1922,591156
zero,1923,408503
zero,1924,532992
zero,1925,430472
zero,1926,452858
zero,1927,460002
zero,1928,474770
zero,1929,332763
zero,1930,169903
zero,1931,249545
zero,1932,236990
zero,1933,360325
zero,1934,402619
zero,1935,557149
zero,1936,628177
zero,1937,758004
zero,1938,602304
zero,1939,498377
zero,1940,369577
zero,1941,392761
